CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Month_with_bank,No_of_product,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Savings,Duration_of_Contact,Num_of_Contacts_Made,Last_Contacted,Outcome,Loyalty,Financial_Status,Segment,Digital_Capability
709158333,Existing Customer,44,M,4,Graduate,Single,60 - 80,Blue,28,2,2,2758.0,461,4244,96,0.167,640.7113119164685,22729.83613636973,205193.11797232772,1,1,0,0,2,500414.57,178,1,-1,1,6,8,4,True
721113333,Existing Customer,54,F,0,Graduate,Married,Less than 40,Blue,36,1,2,1740.0,0,4751,93,0.0,589.7158563913005,35687.242118853064,219687.9701489496,1,0,0,1,0,161305.89,256,2,-1,0,6,6,2,True
712855683,Existing Customer,50,F,2,Post-Graduate,Married,Less than 40,Blue,36,1,2,3350.0,1335,4906,89,0.399,580.8488975224752,15088.917336256764,174736.02999395083,1,1,2,1,0,128607.64,318,1,266,0,6,5,2,True
715463133,Existing Customer,40,M,5,High School,Single,120 +,Blue,31,1,1,34516.0,1427,3699,64,0.041,265.495283801373,20407.01923000709,157077.93849060306,1,0,1,1,3,690341.65,13,2,175,0,3,7,2,True
709920258,Existing Customer,41,F,3,Graduate,Divorced,40 - 60,Blue,28,1,1,9294.0,1764,4531,73,0.19,613.8868913747715,32050.411155352223,196522.91538744335,1,0,0,0,0,41964.03,132,3,-1,0,5,6,2,True
708959583,Existing Customer,47,M,2,High School,Married,60 - 80,Blue,39,1,2,9389.0,727,3415,84,0.077,337.2105918093182,16246.267034337552,80958.24322424365,1,1,0,0,0,854846.97,211,1,-1,1,5,4,2,True
712510833,Existing Customer,44,M,3,College,Married,40 - 60,Blue,30,2,3,9317.0,847,4121,81,0.091,693.909692832472,27897.282606057262,156128.50629849787,1,1,0,0,3,485310.0,122,1,-1,0,5,5,2,False
788502858,Existing Customer,58,M,3,High School,Single,80 - 120,Blue,51,2,2,10021.0,1952,4431,68,0.195,753.6303624102844,18112.464573769532,113935.03611875736,1,1,1,1,2,456627.48,248,2,-1,0,5,8,4,True
721139808,Existing Customer,42,F,3,Graduate,Single,Less than 40,Blue,36,1,2,2344.0,1081,3889,80,0.461,545.6540998562391,5380.781109861444,104737.30360081467,0,2,2,1,2,219894.03,223,9,-1,0,5,5,2,True
711375558,Existing Customer,48,F,2,Uneducated,Single,40 - 60,Blue,34,2,3,3072.0,1734,4540,78,0.564,796.1272596582808,35266.22564141687,134305.8778877227,1,0,0,0,1,0.0,177,1,180,0,5,6,2,True
709362033,Attrited Customer,52,F,1,Graduate,Married,Less than 40,Blue,42,1,5,1471.0,0,2253,48,0.0,433.68454750877333,38385.59793956011,115714.48401086911,0,2,2,0,1,0.0,1210,1,-1,0,3,1,1,True
719860308,Attrited Customer,42,F,2,Graduate,Married,Less than 40,Blue,36,2,3,1438.3,0,2418,48,0.0,336.38230699870826,35687.54746249423,-59114.74535553745,1,1,2,0,3,0.0,98,2,-1,1,3,1,1,True
714443058,Attrited Customer,43,F,4,College,Married,Less than 40,Blue,28,5,2,1484.0,0,1664,39,0.0,867.7615710414141,21025.90734278448,205767.3772487614,1,1,1,1,1,0.0,49,2,349,0,3,8,4,True
716315508,Attrited Customer,37,F,3,Post-Graduate,Married,40 - 60,Blue,36,2,2,3233.0,2517,1339,32,0.779,592.4016095114013,39207.10030168586,124925.7547411668,1,0,1,0,0,0.0,211,4,-1,0,1,3,1,True
717651333,Existing Customer,55,F,2,Graduate,Single,Less than 40,Blue,43,1,3,1745.0,1168,4562,67,0.669,723.3376548614633,33416.23688033135,83091.94829339795,1,2,2,1,0,19945.09,24,1,-1,0,4,5,2,True
710742408,Existing Customer,53,F,2,College,Married,Less than 40,Blue,43,2,1,2160.0,2057,4518,93,0.952,598.7128406530964,4984.505062681019,150304.26646124403,1,0,0,1,0,140527.54,95,1,-1,0,6,7,2,True
711968358,Existing Customer,55,F,4,Graduate,Single,Less than 40,Blue,44,1,2,2638.0,1423,4153,77,0.539,833.9725898728184,30585.914037213923,78064.41029898591,1,1,0,1,0,89829.97,156,1,-1,0,5,5,2,True
794227308,Existing Customer,56,M,2,College,Married,80 - 120,Blue,50,1,1,10214.0,1433,4493,79,0.14,532.3180921362101,48525.60952540199,35311.952457819614,1,1,0,1,1,487697.07,93,2,-1,0,5,3,2,True
719845908,Existing Customer,52,F,3,Uneducated,Single,Less than 40,Blue,36,2,1,3240.0,0,4803,83,0.0,410.13457177037935,22095.27122638024,66651.86334994143,1,1,2,0,3,255647.67,314,4,-1,0,5,3,2,True
720401658,Attrited Customer,53,F,3,Graduate,Single,Less than 40,Blue,34,5,3,1438.3,1030,1985,38,0.716,611.8720173528775,31633.10191590991,72051.28703385453,0,1,2,0,2,109895.73,128,2,-1,0,4,4,2,True
827442858,Existing Customer,56,M,3,High School,Divorced,80 - 120,Blue,52,2,3,8111.0,2051,3719,69,0.253,518.8687277527116,15693.777956835407,128621.42341371952,1,1,0,1,3,124623.18,536,2,-1,0,4,7,2,True
714484008,Attrited Customer,49,F,4,Uneducated,Married,Less than 40,Blue,31,4,3,1567.0,0,2138,41,0.0,489.8291429588558,25288.850934257676,79385.3014287556,1,1,0,1,0,422496.0,416,1,-1,0,4,4,2,True
719176308,Attrited Customer,43,M,3,College,Divorced,80 - 120,Blue,32,6,3,7278.0,0,2120,43,0.0,583.1196782301358,22932.375827306932,258114.1692338863,1,0,1,1,0,389978.71,448,1,-1,0,5,9,4,True
710838108,Existing Customer,45,M,2,Graduate,Married,80 - 120,Blue,36,1,4,3081.0,2517,4317,72,0.817,645.6004688843119,7732.538423852027,207565.43220957852,1,0,1,1,2,0.0,639,3,-1,0,5,10,4,True
713160258,Existing Customer,54,F,2,Graduate,Married,Less than 40,Blue,44,1,2,3034.0,2033,4349,90,0.67,522.4912034051382,15100.374245408158,311129.4660394498,1,1,0,1,1,0.0,56,1,-1,0,6,6,2,True
713785608,Existing Customer,49,F,1,Doctorate,Single,Less than 40,Blue,40,1,2,2960.0,0,4918,63,0.0,414.08030591345147,45827.244421341646,72073.97161204054,1,2,0,0,3,0.0,152,3,248,0,4,1,2,False
789491058,Existing Customer,43,F,4,Graduate,Married,Less than 40,Blue,34,2,3,1620.0,0,4570,82,0.0,402.9831615697976,36466.8479252969,181078.2119024596,1,1,1,0,1,293626.94,180,1,-1,0,5,3,2,True
793736958,Existing Customer,49,M,3,High School,Single,120 +,Blue,43,1,2,21680.0,1587,4410,86,0.073,492.31145068875895,37391.18788775003,139671.97957890952,1,0,1,1,1,1430236.88,14,6,-1,1,6,7,2,True
714202008,Attrited Customer,53,F,2,High School,Married,Less than 40,Blue,36,6,3,3918.0,2517,2115,42,0.642,412.4952248413262,20252.706827126374,23055.710068267377,1,0,1,0,2,91970.27,800,2,-1,0,5,2,2,True
721479108,Existing Customer,52,M,1,Uneducated,Single,120 +,Blue,41,1,1,12764.0,0,3332,64,0.0,747.914553765155,592.2496082384496,77439.90145547052,1,1,2,0,0,1200053.84,212,2,-1,0,3,10,4,True
715549158,Existing Customer,29,F,1,Graduate,Married,Less than 40,Blue,36,2,2,1438.3,0,4769,84,0.0,844.0688675527863,25346.651237985523,46977.54335736662,1,0,0,1,0,229481.33,235,1,-1,0,6,5,2,True
716165508,Existing Customer,51,M,2,Uneducated,Married,60 - 80,Blue,40,2,1,3559.0,0,4498,94,0.0,619.057211796852,18900.861433591323,128027.09771782668,1,2,2,0,1,494476.38,121,14,-1,0,6,7,2,True
710630583,Existing Customer,47,M,3,High School,Single,60 - 80,Blue,39,2,1,2843.0,1752,3738,77,0.616,527.6258160173091,12619.854268065714,171044.26390421906,1,0,0,1,2,825741.33,303,1,181,0,4,7,2,True
709571958,Existing Customer,58,F,2,Graduate,Single,Less than 40,Blue,47,1,1,2127.0,0,4401,65,0.0,329.34827836551466,31276.519210233673,343302.25259880343,1,1,2,0,2,124283.48,162,7,-1,0,4,4,2,True
715904433,Attrited Customer,42,F,4,College,Married,40 - 60,Blue,34,1,3,1695.0,0,2055,46,0.0,461.7581200744152,43123.97140749731,247884.90663377265,1,0,0,0,2,620660.42,124,1,-1,0,3,4,2,True
709078908,Existing Customer,48,F,3,High School,Single,Less than 40,Blue,32,1,2,2648.0,1539,4926,89,0.581,452.6546073162044,7101.369155790926,95271.96192858028,1,1,0,0,0,0.0,533,1,-1,0,6,5,2,True
717541308,Existing Customer,61,F,2,Graduate,Single,Less than 40,Blue,45,2,2,2602.0,1441,4838,85,0.554,658.2684228134635,3203.6408376195905,-21.721950298626325,1,2,2,0,2,162457.95,122,3,-1,1,6,5,2,True
714979383,Existing Customer,56,M,3,Graduate,Single,60 - 80,Blue,46,1,2,1891.0,1134,5255,77,0.6,836.9916415195894,39903.64415838782,194869.79911760328,1,2,0,1,3,446641.9,110,2,186,0,6,7,2,False
711691608,Attrited Customer,46,F,4,Graduate,Single,Less than 40,Blue,36,2,3,2881.0,2450,2450,49,0.85,645.0413936333429,30149.88145446461,153437.93972817407,1,0,0,1,2,147886.99,93,2,-1,0,3,5,2,True
788930358,Existing Customer,42,F,4,College,Single,40 - 60,Blue,28,2,2,2827.0,1896,3891,81,0.671,798.3230311461207,28004.493577807854,109634.87135911745,1,1,2,1,1,0.0,71,1,-1,0,5,5,2,True
716351208,Existing Customer,48,F,3,Uneducated,Married,Less than 40,Blue,38,1,3,4095.0,2517,4175,77,0.615,538.930941592871,27583.235163710804,165836.98958651006,1,0,1,0,2,39960.74,464,5,-1,0,5,4,2,True
708266883,Attrited Customer,34,F,2,Graduate,Single,Less than 40,Blue,36,1,2,1666.0,0,2312,35,0.0,564.8346420621383,28700.744752570296,222526.5892115702,1,1,2,1,1,102410.15,270,6,-1,1,2,5,2,True
718858683,Existing Customer,42,F,1,Graduate,Married,Less than 40,Blue,36,2,3,1438.3,0,4511,76,0.0,518.0598604283933,30393.75236268661,184292.65061923704,1,0,2,0,0,172599.34,1573,1,-1,0,5,4,2,True
771617883,Existing Customer,54,F,2,High School,Single,40 - 60,Blue,42,1,2,2205.0,1313,4904,82,0.595,778.8265453671793,36130.32779090405,219009.1909234591,1,1,1,1,1,798630.23,41,4,-1,0,5,7,2,True
718001508,Existing Customer,41,F,3,Graduate,Married,Less than 40,Blue,29,1,1,2890.0,2150,4377,84,0.744,875.4014752184162,-13091.819622226363,314312.6721231846,1,0,0,1,0,41015.15,255,2,-1,0,6,9,4,True
711722808,Attrited Customer,51,F,4,Graduate,Single,Less than 40,Blue,44,5,3,1483.0,0,2520,40,0.0,194.02362421001615,8168.41411923608,86138.14034886527,1,0,1,1,3,295409.67,99,2,-1,0,4,4,2,True
772661808,Existing Customer,56,M,3,Graduate,Married,120 +,Blue,46,2,1,7234.0,2055,5051,83,0.284,553.4717975961415,-18247.420731020346,79196.78923664201,1,1,2,1,1,124876.35,113,3,-1,0,6,8,4,True
713382558,Existing Customer,57,F,3,College,Single,Less than 40,Blue,42,1,1,2063.0,953,4304,81,0.462,481.5244689458044,22510.153594539355,271046.1412595991,1,1,0,0,0,0.0,1064,2,-1,0,5,6,2,True
717596883,Existing Customer,58,F,0,Graduate,Single,40 - 60,Blue,39,4,3,5530.0,1233,5270,78,0.223,324.8911853378954,34117.92820086946,154899.63648188085,1,2,1,0,2,66225.45,128,3,-1,0,7,3,2,False
824763783,Existing Customer,59,F,0,College,Single,Less than 40,Blue,55,2,2,2645.0,1127,4251,76,0.426,664.1611235858554,25290.446170212457,265243.1783799237,1,2,1,0,3,137346.86,236,2,-1,0,5,7,2,False
780265458,Existing Customer,56,F,2,Uneducated,Single,Less than 40,Blue,42,4,2,3495.0,1427,4466,85,0.408,793.7644862903167,36460.683393274754,127247.01414733766,1,1,1,1,1,259272.88,931,2,-1,0,7,6,2,True
712171158,Existing Customer,42,F,2,High School,Married,Less than 40,Blue,30,6,1,3124.0,0,4986,79,0.0,547.6603447857104,36523.39083935773,118996.72807376356,0,1,0,1,3,139497.98,277,8,-1,0,8,3,3,False
787339158,Attrited Customer,56,M,1,Graduate,Married,80 - 120,Blue,50,3,6,8688.0,0,2361,41,0.0,573.8058895312853,15136.201812251347,114042.46264822854,1,1,2,1,0,852016.95,156,4,-1,0,4,6,2,True
714848958,Attrited Customer,47,F,2,Graduate,Single,Less than 40,Gold,37,6,2,15109.0,897,2315,43,0.059,521.8686163449681,31132.41782717385,-106818.9951563853,1,2,0,0,1,275697.81,14,2,-1,0,5,2,2,True
714987633,Existing Customer,42,M,3,Graduate,Married,60 - 80,Blue,36,2,2,4953.0,2039,4026,53,0.412,370.7121438355265,48622.07611778985,159568.74754256784,1,2,2,1,0,231562.76,177,2,91,0,4,3,2,True
717684858,Existing Customer,50,M,3,Uneducated,Single,120 +,Blue,38,6,3,22304.0,1333,5002,60,0.06,498.22211610335614,46225.393711102224,106870.32784693188,1,2,2,0,0,1611437.18,294,3,-1,0,7,5,2,True
767376483,Existing Customer,27,F,1,College,Married,Less than 40,Blue,20,5,3,1893.0,0,5176,91,0.0,620.4460057586763,31023.718400635946,140983.68812753013,1,1,2,0,1,193883.27,188,1,-1,0,9,5,3,True
709901058,Existing Customer,38,M,1,High School,Single,40 - 60,Blue,30,2,2,2232.0,1163,4185,80,0.521,520.2244770138419,52523.73599790036,49581.79164320923,1,2,2,0,3,0.0,295,2,-1,0,5,1,2,False
823149483,Existing Customer,52,F,1,Post-Graduate,Single,40 - 60,Blue,48,1,5,1766.0,0,4643,76,0.0,874.3264485764232,28600.00189408568,252583.3629885924,1,1,1,1,3,407147.57,733,5,268,0,5,7,2,True
780073158,Existing Customer,59,M,0,High School,Single,Less than 40,Blue,44,2,1,3790.0,1149,4455,85,0.303,420.1180599463124,25876.057982896913,71661.44299238638,1,1,2,0,0,172689.37,54,1,-1,0,6,2,2,True
779998083,Existing Customer,33,M,3,High School,Married,40 - 60,Blue,23,1,2,6392.0,1429,4069,66,0.224,523.4678695917178,22980.152284849777,87270.71167050327,1,0,0,1,2,15015.38,36,1,-1,0,4,4,2,True
816613158,Existing Customer,48,F,1,Doctorate,Married,Less than 40,Blue,43,2,3,2559.0,1514,4117,69,0.592,736.0905638899302,28069.768256370204,78713.58327507932,0,1,1,1,0,252568.01,227,2,64,1,5,5,2,True
770774133,Existing Customer,53,M,3,Graduate,Single,80 - 120,Silver,39,1,2,34516.0,1198,4826,70,0.035,741.775504593609,20813.567956235293,100109.19564658686,1,0,0,1,0,1031163.67,523,2,-1,0,5,8,4,True
712300683,Existing Customer,41,F,1,Graduate,Single,Less than 40,Blue,32,2,2,1438.3,0,4897,96,0.0,451.3218228502938,-4751.326620384549,182751.8244623175,1,0,2,0,2,0.0,122,1,-1,0,6,6,2,True
714536208,Existing Customer,50,F,3,Uneducated,Married,Less than 40,Blue,36,1,2,2473.0,1675,4203,73,0.677,500.2491152853507,19970.709939504457,175124.67099932226,1,0,0,1,1,48129.87,195,3,-1,0,5,5,2,True
784880958,Existing Customer,34,F,4,Graduate,Single,40 - 60,Blue,28,2,3,4022.0,1680,3776,84,0.418,676.6929054055356,908.6668465980838,75780.57582608922,1,2,1,1,3,264466.5,37,1,-1,0,5,6,2,False
713784558,Existing Customer,59,F,1,Graduate,Single,40 - 60,Blue,36,1,2,3510.0,941,4833,77,0.268,438.1189843939952,27012.334509405628,35471.14833780743,0,1,2,0,2,759983.1,176,2,-1,0,5,1,2,True
719305608,Attrited Customer,57,F,3,High School,Single,Less than 40,Blue,36,4,3,2347.0,1900,2447,47,0.81,302.904213846722,20874.52857680232,195958.3702995595,1,0,0,1,0,8324.03,276,3,-1,0,4,5,2,True
708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than 40,Blue,36,4,2,1522.0,0,2241,36,0.0,453.1586189997513,52754.62925579159,251399.9899021698,1,0,0,1,1,1237.98,286,2,259,0,3,4,2,True
781183233,Existing Customer,44,F,3,High School,Single,Less than 40,Blue,25,2,1,2085.0,1528,3805,79,0.733,459.0840775605187,15067.679485923793,111853.23626692474,1,1,1,0,0,0.0,1032,1,-1,0,4,4,2,True
779922183,Existing Customer,52,F,1,High School,Married,Less than 40,Blue,36,2,2,2253.0,1981,4758,81,0.879,637.3107291930575,29365.228618182373,154879.2543801443,1,1,0,0,0,14171.48,175,4,-1,0,5,5,2,True
719449533,Attrited Customer,49,F,3,Uneducated,Single,40 - 60,Blue,38,1,2,2655.0,2283,2386,49,0.86,559.8736840404906,38396.10457226596,89698.42809702703,1,1,2,0,1,787030.91,93,6,-1,0,3,2,1,True
712559058,Existing Customer,54,M,0,High School,Single,80 - 120,Blue,45,1,3,20882.0,1525,4765,76,0.073,254.11685221529348,18093.742098318304,18203.263211733098,1,1,0,1,1,302380.53,41,1,-1,0,5,4,2,True
717853233,Existing Customer,41,M,2,College,Married,80 - 120,Blue,31,1,1,3306.0,706,4772,76,0.214,651.0876016694829,47848.82112551808,116027.20528034044,1,1,2,1,0,0.0,130,2,-1,0,5,5,2,True
790069233,Existing Customer,45,F,3,High School,Divorced,Less than 40,Blue,37,2,1,2052.0,0,4289,72,0.0,671.5050603724802,38344.70646252457,76018.02138023435,1,1,0,1,3,0.0,251,2,-1,0,5,3,2,True
794576058,Existing Customer,42,M,3,Graduate,Married,80 - 120,Blue,26,1,2,8480.0,1339,4070,76,0.158,514.4651687524603,32545.927026263165,101790.33604687266,1,1,2,1,2,82726.83,186,1,-1,1,5,5,2,True
714139308,Existing Customer,53,M,3,Uneducated,Married,60 - 80,Blue,42,2,5,1438.3,0,4722,81,0.0,568.87825353298,22986.22371802459,22505.043469736484,1,1,0,0,0,775406.77,1528,2,-1,1,5,4,2,True
806634783,Existing Customer,38,F,2,College,Married,Less than 40,Blue,33,1,3,3420.0,1405,4267,75,0.411,756.9362190926211,40107.729588141236,89787.59252322238,1,2,1,1,0,65548.15,259,7,-1,0,5,4,2,True
720101658,Existing Customer,26,F,0,Graduate,Single,Less than 40,Blue,19,2,1,3416.0,1109,4614,70,0.325,648.1538975772656,29737.76199410283,163520.84318361082,1,2,0,0,0,201804.64,1022,3,-1,0,5,5,2,True
719925483,Existing Customer,46,M,4,Graduate,Married,80 - 120,Blue,36,2,1,2171.0,1043,4531,88,0.48,770.0219997859699,24250.013888995494,1254.1429113135237,0,2,2,0,1,823195.6,716,5,-1,0,6,7,2,True
819214233,Existing Customer,43,F,3,Graduate,Married,Less than 40,Blue,38,2,2,1530.0,0,5138,84,0.0,705.4461036008151,18990.10705490498,71315.40458955734,1,0,0,1,2,54342.95,331,6,-1,0,7,5,2,True
713723433,Existing Customer,52,F,4,High School,Single,Less than 40,Blue,44,1,1,5721.0,0,4188,79,0.0,330.3119605336199,51407.74186113962,78949.59010186684,1,2,2,0,1,36196.08,147,1,-1,0,5,1,2,True
716961033,Existing Customer,48,F,3,High School,Single,Less than 40,Blue,40,1,3,3520.0,2149,3630,78,0.611,617.455110941995,21431.73519590686,186702.6149015518,1,2,1,1,2,102427.81,271,1,-1,0,4,7,2,True
778819083,Attrited Customer,41,F,2,Doctorate,Married,40 - 60,Blue,33,1,3,1604.0,0,2264,47,0.0,449.0661377702558,5066.380886075982,195064.1709081944,1,1,1,1,2,237135.69,68,3,-1,0,3,7,2,True
714773508,Attrited Customer,54,F,1,Graduate,Married,40 - 60,Blue,46,6,4,1632.0,351,2532,43,0.215,678.3499507129268,19617.88056854191,-29188.202286825428,1,1,2,0,1,459274.64,145,2,-1,0,5,4,2,True
814181433,Existing Customer,46,M,5,College,Married,40 - 60,Blue,41,1,3,3914.0,1683,4242,64,0.43,576.2138216816254,21412.02753140796,101856.6641352893,1,2,0,1,0,271113.21,71,15,-1,0,4,4,2,True
711984633,Existing Customer,36,F,3,Graduate,Married,Less than 40,Blue,27,1,2,2328.0,1953,4373,89,0.839,452.1431633922466,16000.33940027804,117478.78469502338,1,0,2,1,1,328903.34,134,1,-1,0,6,4,2,True
780727833,Existing Customer,51,F,3,High School,Single,Less than 40,Blue,41,1,4,3229.0,2517,4526,95,0.779,582.0904780611007,10730.984145211129,61336.376478522885,1,2,1,0,3,74344.64,771,2,-1,0,6,5,2,False
714320358,Existing Customer,38,F,2,College,Single,Less than 40,Blue,33,2,1,2569.0,1288,4126,56,0.501,630.663583209748,19436.30481974643,140386.8256937478,1,2,0,1,1,311145.8,498,2,-1,0,4,6,2,True
720700008,Existing Customer,50,F,1,High School,Single,Less than 40,Blue,36,1,1,4517.0,2238,4686,81,0.495,69.32363535903977,17442.145782760243,173076.21245837992,1,0,0,0,1,109429.28,279,2,-1,0,5,4,2,True
713027058,Attrited Customer,46,F,4,Doctorate,Single,Less than 40,Blue,36,2,2,2292.0,0,2595,31,0.0,503.1526102993196,26288.710813266465,118243.84943219756,1,0,0,1,1,371907.65,520,3,-1,0,2,3,1,True
778228458,Existing Customer,52,F,3,Uneducated,Single,Less than 40,Blue,42,2,3,2510.0,1928,4943,70,0.768,801.9773746877738,12710.09428827666,177131.46685461875,0,0,2,1,2,0.0,217,1,-1,0,6,8,4,True
719821908,Attrited Customer,38,F,2,High School,Single,Less than 40,Blue,16,2,1,2703.0,0,2752,43,0.0,558.6002327774044,50204.474067438554,202924.63663571785,1,0,2,1,0,0.0,255,1,171,0,3,4,2,True
720537633,Existing Customer,44,F,3,Doctorate,Married,Less than 40,Blue,36,2,3,3047.0,2139,4961,85,0.702,568.833334223516,20723.491032088063,128604.12633451993,1,2,0,1,0,182604.13,122,3,-1,0,7,5,2,True
721164483,Existing Customer,46,F,2,College,Married,40 - 60,Blue,34,2,1,1441.0,642,4894,84,0.446,724.7435681197998,6476.913136751129,153924.0197566111,1,1,2,0,1,356409.02,302,1,-1,0,6,8,4,True
715447008,Existing Customer,50,F,3,Graduate,Married,Less than 40,Blue,36,2,3,2999.0,1817,5119,83,0.606,630.8764121468135,28932.73889381004,-13767.434828414029,1,1,0,0,0,238578.89,167,1,85,0,6,3,2,True
769676358,Existing Customer,38,M,2,High School,Single,60 - 80,Blue,32,1,1,1438.3,1309,5066,76,0.91,487.6674576665338,30611.10971378891,173152.22568057204,1,2,0,0,2,754512.76,236,1,-1,0,6,5,2,False
710487033,Existing Customer,44,F,2,High School,Married,40 - 60,Blue,28,2,3,1438.3,0,4445,78,0.0,729.3255884026648,11280.017835769868,225100.2336959568,1,2,0,1,2,66153.37,35,5,-1,0,5,9,4,True
714197133,Attrited Customer,51,F,3,College,Married,40 - 60,Blue,36,2,3,4762.0,0,2811,52,0.0,358.0403643775038,42621.15688991904,154254.08103124792,0,0,0,1,2,303255.11,56,2,-1,0,3,2,1,True
784795083,Existing Customer,31,F,1,High School,Divorced,Less than 40,Blue,25,2,1,1984.0,0,4794,73,0.0,708.1900655399884,26412.985012948957,289443.82432655565,1,1,1,1,1,129414.01,283,2,-1,0,5,7,2,True
809844108,Existing Customer,48,M,2,Doctorate,Single,60 - 80,Blue,43,2,1,8086.0,0,4775,78,0.0,220.4057883787858,36739.50544213739,230034.6416347931,1,1,1,1,2,464792.55,130,2,-1,0,5,5,2,True
711833508,Existing Customer,47,M,2,High School,Single,40 - 60,Blue,27,2,3,1536.0,0,4643,89,0.0,584.8535935952152,23131.83781293404,172138.95292554767,0,2,2,1,0,352424.67,48,2,-1,0,6,6,2,True
716279508,Attrited Customer,48,M,3,College,Married,80 - 120,Blue,41,2,3,3430.0,2517,2639,46,0.734,814.6228407557408,45110.10515292718,209743.60247464897,1,0,2,0,1,567752.82,240,2,-1,0,3,8,4,True
771336783,Existing Customer,51,F,3,High School,Single,Less than 40,Blue,38,1,3,1759.0,1345,4351,81,0.765,500.9235256636075,24300.092747674084,91699.97258513814,1,2,2,0,1,202118.79,318,2,-1,0,5,4,2,True
717502083,Attrited Customer,41,M,3,Doctorate,Single,120 +,Blue,28,4,2,6314.0,0,2718,44,0.0,361.00530649555367,37664.64885356906,76657.86063123011,1,0,1,1,2,591039.71,404,4,92,0,4,4,2,True
711382458,Attrited Customer,43,M,5,Graduate,Married,60 - 80,Blue,38,2,3,1438.3,0,2389,49,0.0,927.3194279805228,43799.46354460196,87993.7612427659,1,1,2,1,0,498489.79,435,1,-1,1,3,5,2,True
712190358,Existing Customer,48,F,4,Uneducated,Married,Less than 40,Blue,29,1,3,1843.0,1802,5199,73,0.978,677.7690404902514,39220.1514640868,165902.39816462863,1,1,0,0,2,287414.33,107,1,-1,0,6,4,2,True
788805858,Existing Customer,49,M,3,College,Divorced,40 - 60,Blue,31,2,3,2181.0,1218,4997,89,0.558,126.63364700768454,26144.883105913963,130242.96056646868,1,1,0,0,2,516163.55,23,1,-1,0,7,3,2,True
709102458,Attrited Customer,47,M,2,High School,Single,80 - 120,Blue,36,4,3,4754.0,0,2607,41,0.0,273.87684129901794,66465.03700792388,191094.77995396315,1,2,1,1,1,577907.55,152,1,-1,0,4,5,2,True
712533708,Existing Customer,43,M,0,High School,Single,80 - 120,Blue,36,2,2,11247.0,0,4894,85,0.0,651.3523933556719,32589.2816532306,64359.25834403645,1,1,1,1,2,687127.62,257,2,-1,0,6,5,2,True
720326733,Existing Customer,55,M,2,Graduate,Single,120 +,Blue,47,2,3,16258.0,865,3761,58,0.053,720.7780655934073,8395.33670168178,169373.64207970735,1,1,1,0,0,267999.82,111,3,-1,0,3,11,4,True
713605908,Existing Customer,49,M,3,Graduate,Married,120 +,Blue,37,1,1,34516.0,1316,3863,69,0.038,639.3396745744574,58138.13134478802,114149.85751765467,1,1,0,0,1,155032.68,192,2,-1,0,5,6,2,True
711598533,Existing Customer,43,M,1,High School,Married,60 - 80,Blue,36,1,2,4255.0,1729,3607,75,0.406,750.0146157383809,-17021.171474462262,160153.10842185543,1,1,1,1,2,0.0,333,3,-1,0,4,9,4,True
795855258,Existing Customer,48,F,4,College,Single,Less than 40,Blue,42,2,3,1438.3,0,5045,82,0.0,606.7963608182783,16421.204548229536,49198.90887764114,1,1,2,0,2,183098.74,430,2,-1,0,6,4,2,True
826783233,Existing Customer,57,F,3,High School,Single,Less than 40,Blue,53,1,3,3029.0,2214,4750,89,0.731,458.70664932620906,40457.49789083948,111571.98007045985,1,1,2,1,1,95159.55,51,1,190,0,6,2,2,True
785230083,Existing Customer,50,M,2,Uneducated,Single,60 - 80,Blue,44,1,2,3318.0,2349,4905,80,0.708,715.6078814771246,56006.320124322694,173379.4009521992,1,1,1,0,1,487781.92,116,1,265,0,5,6,2,True
807946833,Attrited Customer,44,F,2,Graduate,Single,Less than 40,Blue,39,6,3,1791.0,0,2771,36,0.0,500.98597946364623,21280.921158680423,35063.29889693318,1,2,0,1,0,145821.76,324,4,-1,0,4,3,2,True
711011508,Existing Customer,43,F,3,Graduate,Single,Less than 40,Blue,35,1,3,1620.0,771,4387,91,0.476,767.4942176825894,12371.79228962961,25264.539641011914,1,2,1,1,2,0.0,189,1,-1,0,6,6,2,True
718632933,Existing Customer,58,F,1,College,Single,Less than 40,Blue,46,1,5,1552.0,0,4731,71,0.0,820.9133170420816,44032.82965213086,88415.42490454602,0,2,2,0,0,8384.76,563,2,8,0,5,4,2,True
717284133,Existing Customer,53,F,1,High School,Married,Less than 40,Blue,41,1,2,3472.0,2517,4520,84,0.725,750.1250106534367,19219.65321300672,19757.053530055346,1,1,0,1,1,169034.49,80,1,-1,0,6,5,2,True
711701058,Existing Customer,48,F,4,Graduate,Married,Less than 40,Silver,36,2,2,10973.0,1466,4892,94,0.134,386.6832290303987,29348.16684770425,53388.65883482565,1,2,0,1,2,114595.44,137,1,-1,0,6,1,2,True
