CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Recency,Frequency,Monetary,engagement_score,ClickThroughRate,ConversionRate,ChosenTiming,ChosenFrequency,ChosenChannel
190973584,2,5,1733,70,512.5071209368999,30168.45668200258,178218.4054052236,0,1,1,1,1,0.793956043956044,0.5185185185185185,0.09827605761596915,0.5026207904227639,0.10192035197319492,0.00017545241164175105,6,1,Email
357455291,3,2,8049,72,726.9460850042952,24943.263318829533,138384.63064956342,1,1,1,1,0,0.36813186813186816,0.5333333333333333,0.4564477713507996,0.4441870786579871,0.10192035197319492,0.00017545241164175105,6,1,Email
422385577,3,6,2134,39,838.9292313899588,37835.41223332741,203610.1804240857,1,1,2,1,1,0.10439560439560436,0.28888888888888886,0.12101621866848135,0.1647297740254528,0.10192035197319492,0.00017545241164175105,6,1,Email
107364026,3,4,4214,83,251.9266553275581,35230.71365183877,73685.44108276651,1,2,1,0,0,0.45329670329670335,0.6148148148148148,0.23897017126006578,0.4374541771411455,0.10192035197319492,0.00017545241164175105,6,1,Email
600189806,1,2,9194,81,379.3062330820003,35695.1796670841,157888.41680065994,1,0,0,1,2,0.5796703296703296,0.6,0.5213791539072247,0.5682818780402993,0.10192035197319492,0.00017545241164175105,6,1,Email
35975738,3,2,4036,78,362.4197169509009,749.2020067129997,121401.58650003569,1,0,2,0,0,0.1208791208791209,0.5777777777777777,0.22887603493251674,0.2903477921647367,0.10192035197319492,0.00017545241164175105,6,1,Email
599002540,4,4,4630,70,601.9199562137444,47944.44030675279,217261.6842540976,1,0,0,1,3,0.07417582417582413,0.5185185185185185,0.2625609617783827,0.2639941737594,0.10192035197319492,0.00017545241164175105,6,1,Email
160561905,3,5,4710,117,767.70873307746,-4036.8507375894983,76742.4597906632,0,2,0,1,2,0.5604395604395604,0.8666666666666667,0.2670976522626744,0.5643051198546265,0.10192035197319492,0.00017545241164175105,6,1,Email
306747251,4,4,2119,34,500.5615430704692,25841.109477717004,189436.1226028667,1,1,0,1,2,0.17307692307692313,0.2518518518518518,0.12016558920267664,0.1808360015471278,0.10192035197319492,0.00017545241164175105,6,1,Email
993039811,3,5,6809,79,510.4681093159932,31314.439177444103,166790.13640933498,1,2,1,0,3,0.8076923076923077,0.5851851851851851,0.3861290688442781,0.6144711992857621,0.10192035197319492,0.00017545241164175105,6,1,Email
840396661,4,2,4630,130,741.227094248595,5231.448223073545,296034.4101596258,1,0,2,1,2,0.43131868131868134,0.9629629629629629,0.2625609617783827,0.5401846499498762,0.10192035197319492,0.00017545241164175105,6,1,Email
915324471,0,3,1701,38,630.7785116602463,-8080.968397106106,36449.51361893921,1,1,2,0,2,0.9340659340659341,0.2814814814814815,0.09646138142225247,0.4870092324974938,0.10192035197319492,0.00017545241164175105,6,1,Email
710092683,3,2,1837,47,365.101716274693,52422.61463251719,84327.61380942583,1,2,2,0,2,0.2692307692307693,0.34814814814814815,0.10417375524554837,0.24338887871041665,0.10192035197319492,0.00017545241164175105,6,1,Email
594077385,4,1,1874,42,335.00890261248435,-1136.208327509779,68898.35504813858,1,2,0,1,2,0.7005494505494505,0.3111111111111111,0.10627197459453329,0.4054347059314735,0.10192035197319492,0.00017545241164175105,6,1,Email
660795283,0,3,2305,41,375.0487139580072,8236.99751584202,62183.248975872746,1,1,2,1,1,0.29670329670329665,0.3037037037037037,0.13071339457865488,0.24900644816602624,0.10192035197319492,0.00017545241164175105,6,1,Email
36738569,4,2,2398,50,853.6465059479559,12525.658205358264,249028.2582462043,1,2,1,1,2,0.7774725274725275,0.37037037037037035,0.135987297266644,0.4628963112801153,0.10192035197319492,0.00017545241164175105,6,1,Email
972831653,3,3,1885,60,340.2603033673988,22394.35484277165,89767.31445684798,1,0,2,0,3,0.4285714285714286,0.4444444444444444,0.1068957695361234,0.3368306356227418,0.10192035197319492,0.00017545241164175105,6,1,Email
708606633,1,6,1902,35,461.4986895209547,12706.034034171906,105710.9007312905,1,1,0,1,2,0.6153846153846154,0.25925925925925924,0.10785981626403539,0.35628956881083457,0.10192035197319492,0.00017545241164175105,6,1,Email
303860827,0,6,1649,21,582.0569837916049,20409.932711263355,93430.61792568756,0,0,1,1,2,0.5219780219780219,0.15555555555555556,0.09351253260746285,0.2835116352401143,0.10192035197319492,0.00017545241164175105,6,1,Email
461781370,2,2,7463,124,521.3138994732998,28901.26154295128,145477.98347555776,1,0,1,0,2,0.2060439560439561,0.9185185185185185,0.4232165135533628,0.48493809203914684,0.10192035197319492,0.00017545241164175105,6,1,Email
444902340,4,2,3429,75,738.9534910865702,11486.1633176834,159086.2509352416,1,2,0,1,1,0.4642857142857143,0.5555555555555556,0.1944538958829534,0.41071712114583836,0.10192035197319492,0.00017545241164175105,6,1,Email
874950986,4,3,3592,64,608.2116484531094,42137.55842000559,73766.6752553976,1,1,0,1,2,0.14560439560439564,0.4740740740740741,0.20369740274469775,0.2615732012873898,0.10192035197319492,0.00017545241164175105,6,1,Email
890839974,4,4,4663,91,575.5253781464627,22894.305066717512,229307.1383409901,1,2,0,1,2,0.271978021978022,0.674074074074074,0.264432346603153,0.39034313499437695,0.10192035197319492,0.00017545241164175105,6,1,Email
139775647,4,4,4353,79,672.6994085545888,30813.636385291626,30022.316874729848,1,1,2,0,2,0.3928571428571429,0.5851851851851851,0.24685267097652264,0.4067542139913695,0.10192035197319492,0.00017545241164175105,6,1,Email
382272755,1,2,7321,108,332.2275718912206,26048.22139908996,66995.63354305639,1,0,2,0,2,0.23351648351648346,0.8,0.41516388794374504,0.4579557597897169,0.10192035197319492,0.00017545241164175105,6,1,Email
419511454,3,4,2015,56,458.8718081605567,22403.6470961665,197325.43806190495,1,1,0,1,1,0.978021978021978,0.4148148148148148,0.11426789157309743,0.5499336031251648,0.10192035197319492,0.00017545241164175105,6,1,Email
927116446,4,2,2014,39,540.4498776339636,25181.67766436229,73307.4932086567,0,1,1,1,3,0.7664835164835164,0.28888888888888886,0.11421118294204378,0.4275234281426864,0.10192035197319492,0.00017545241164175105,6,1,Email
177372309,3,5,4743,86,385.4863360429153,14672.571015304677,230670.69775738928,1,2,0,1,2,0.2912087912087912,0.6370370370370371,0.2689690370874447,0.38828533872086096,0.10192035197319492,0.00017545241164175105,6,1,Email
701284536,4,2,7984,116,613.9579798775643,25608.090970269568,37288.86574789496,1,0,1,0,3,0.9148351648351648,0.8592592592592593,0.45276171033231255,0.7595403568115375,0.10192035197319492,0.00017545241164175105,6,1,Email
684698361,3,4,2477,85,656.0699128503716,27956.5221378078,177723.81991134223,1,1,2,1,3,0.01098901098901095,0.6296296296296297,0.14046727911988205,0.23542467702045788,0.10192035197319492,0.00017545241164175105,6,1,Email
105444357,0,3,1651,48,673.2291181915053,42313.30832693276,130232.42114060224,1,1,2,1,0,0.32692307692307687,0.35555555555555557,0.09362594986957015,0.2655236823967685,0.10192035197319492,0.00017545241164175105,6,1,Email
495468700,1,2,15664,113,244.01718213952523,35087.0032114382,150423.2388489374,1,0,0,1,1,0.5219780219780219,0.837037037037037,0.8882839968243167,0.726387518949615,0.10192035197319492,0.00017545241164175105,6,1,Email
530015640,4,4,4974,83,538.3979838415979,13969.212679551942,154654.17335803882,0,1,0,0,3,0.3516483516483516,0.6148148148148148,0.282068730860837,0.4097244043620362,0.10192035197319492,0.00017545241164175105,6,1,Email
463295371,3,4,7938,101,319.1220345909922,37862.89673681989,17242.71509532437,0,1,0,1,3,0.12637362637362637,0.7481481481481481,0.45015311330384483,0.4100398289850484,0.10192035197319492,0.00017545241164175105,6,1,Email
472579865,0,6,2132,28,519.8825006559634,-7481.915734878556,210466.07780022628,1,1,0,1,1,0.10439560439560436,0.2074074074074074,0.12090280140637405,0.14025130440237618,0.10192035197319492,0.00017545241164175105,6,1,Email
840809157,3,3,4550,86,873.1553410960195,31503.956584741685,2301.8465330229665,1,1,0,1,2,0.7692307692307692,0.6370370370370371,0.25802427129409095,0.5762107001916461,0.10192035197319492,0.00017545241164175105,6,1,Email
588860431,4,3,3468,91,610.6277992203792,3750.92886273942,138332.80219879927,1,0,2,0,3,0.7307692307692308,0.674074074074074,0.1966655324940456,0.5535295742781282,0.10192035197319492,0.00017545241164175105,6,1,Email
196292724,4,2,2925,82,341.9493924268932,26088.815269871884,90548.46753966328,0,0,1,1,3,0.030219780219780223,0.6074074074074074,0.1658727458319156,0.244071958059709,0.10192035197319492,0.00017545241164175105,6,1,Email
588183444,1,5,4268,89,617.7718245659095,13651.19863959291,133295.18889545553,1,0,2,1,2,0.6840659340659341,0.6592592592592592,0.2420324373369627,0.5440138826052402,0.10192035197319492,0.00017545241164175105,6,1,Email
712104333,4,2,14401,100,434.3941550125356,11716.421639790682,107548.99231311204,0,1,0,1,2,0.09890109890109888,0.7407407407407407,0.8166609958035613,0.5067809605237301,0.10192035197319492,0.00017545241164175105,6,1,Email
276146412,4,6,1793,44,751.4399828089413,35502.048810151646,111516.59453833757,1,0,0,0,2,0.06318681318681318,0.32592592592592595,0.10167857547918793,0.15355607569625945,0.10192035197319492,0.00017545241164175105,6,1,Email
183567673,4,4,1687,41,441.1301977216326,21261.75755470857,126917.64415244103,0,1,0,0,3,0.7637362637362637,0.3037037037037037,0.09566746058750142,0.42530585478186705,0.10192035197319492,0.00017545241164175105,6,1,Email
502451607,4,2,4446,75,394.0057236363558,32730.4702296311,160551.6584304178,1,2,0,0,2,0.7857142857142857,0.5555555555555556,0.25212657366451174,0.5565903530517344,0.10192035197319492,0.00017545241164175105,6,1,Email
941330389,3,4,4841,61,678.7761083034236,22952.063494757305,120481.48094172054,1,0,2,0,0,0.6346153846153846,0.45185185185185184,0.27452648293070203,0.47175965428092,0.10192035197319492,0.00017545241164175105,6,1,Email
591595950,4,2,2145,51,184.54773541738427,35222.331985614015,110816.2538126999,1,1,2,1,3,0.9065934065934066,0.37777777777777777,0.12164001361007146,0.5124627000537174,0.10192035197319492,0.00017545241164175105,6,1,Email
194603189,4,2,1827,49,466.8275085273731,38356.93909392331,131394.11633571124,1,1,2,1,0,0.4010989010989011,0.362962962962963,0.10360666893501191,0.30041045000895295,0.10192035197319492,0.00017545241164175105,6,1,Email
554726253,3,4,2428,52,587.9249333738569,19251.179211811283,-60742.021177469695,0,0,0,0,1,0.9120879120879121,0.3851851851851852,0.13768855619825338,0.5216972872501964,0.10192035197319492,0.00017545241164175105,6,1,Email
908006911,3,4,4082,73,754.6497788855596,36867.18213986155,278628.6743863895,1,2,0,0,0,0.5576923076923077,0.5407407407407407,0.23148463196098445,0.45474453488744065,0.10192035197319492,0.00017545241164175105,6,1,Email
737556643,3,5,1786,69,723.8631016959222,23127.86580708233,145873.19120273355,0,1,2,0,0,0.5604395604395604,0.5111111111111111,0.10128161506181241,0.4078936420277012,0.10192035197319492,0.00017545241164175105,6,1,Email
302753367,4,5,2193,86,397.474876813181,33021.310640504234,-68893.512278076,1,0,2,1,0,0.17582417582417587,0.6370370370370371,0.12436202790064647,0.29874938981097543,0.10192035197319492,0.00017545241164175105,6,1,Email
309271416,4,4,5012,105,717.700038650949,21306.35775296088,147670.58456141446,1,1,2,1,3,0.02472527472527475,0.7777777777777778,0.2842236588408756,0.32849054087570595,0.10192035197319492,0.00017545241164175105,6,1,Email
821735973,4,3,4033,77,546.9766742222291,43151.52997290285,116585.69027662122,1,0,1,1,2,0.6923076923076923,0.5703703703703704,0.22870590903935578,0.5166459607459948,0.10192035197319492,0.00017545241164175105,6,1,Email
270216405,4,3,4096,60,708.5321350446178,20040.32186497822,61471.527343238864,1,1,0,1,1,0.0494505494505495,0.4444444444444444,0.2322785527957355,0.22279711895227378,0.10192035197319492,0.00017545241164175105,6,1,Email
129910323,2,4,3724,84,183.1683586545961,30534.540086410376,4873.766699784406,1,2,0,1,0,0.6346153846153846,0.6222222222222222,0.21118294204377908,0.5038677031259542,0.10192035197319492,0.00017545241164175105,6,1,Email
589486841,4,3,2086,46,583.9348575111985,23586.69348176706,225924.0713315365,1,1,2,1,0,0.6565934065934066,0.34074074074074073,0.11829420437790632,0.40034784617295677,0.10192035197319492,0.00017545241164175105,6,1,Email
676572356,3,4,4339,72,291.2792915220385,38599.57932656153,221792.53463128203,1,1,0,1,2,0.04120879120879117,0.5333333333333333,0.2460587501417716,0.250301141526048,0.10192035197319492,0.00017545241164175105,6,1,Email
182233077,1,4,2085,51,291.1789034284633,-7108.194774716336,202740.6138501904,1,0,1,1,2,0.8269230769230769,0.37777777777777777,0.11823749574685267,0.4795738128266199,0.10192035197319492,0.00017545241164175105,6,1,Email
185796018,3,2,7629,95,731.5393195979066,5811.104153530672,136273.1148930177,1,2,2,1,2,0.2554945054945055,0.7037037037037037,0.4326301463082681,0.4430979572013938,0.10192035197319492,0.00017545241164175105,6,1,Email
1968056,2,3,3366,76,474.197744043946,9952.792876926933,138570.18742554472,1,2,1,1,0,0.17582417582417587,0.562962962962963,0.19088125212657367,0.2964829348565313,0.10192035197319492,0.00017545241164175105,6,1,Email
549602806,4,2,2280,84,527.5392779142003,49366.48027932119,116103.48913356711,1,0,2,1,0,0.33791208791208793,0.6222222222222222,0.1292956788023137,0.360620205472196,0.10192035197319492,0.00017545241164175105,6,1,Email
534871249,4,2,4466,115,603.11316182321,24769.651997749246,174508.50016278506,1,0,2,1,0,0.717032967032967,0.8518518518518519,0.25326074628558465,0.6183469662544179,0.10192035197319492,0.00017545241164175105,6,1,Email
878395360,4,5,5027,111,640.0232869910676,19631.95939535337,78317.53944149584,1,1,0,0,0,0.8791208791208791,0.8222222222222222,0.2850742883066803,0.6838373048070224,0.10192035197319492,0.00017545241164175105,6,1,Email
910856046,3,4,7643,72,710.4810518266975,35376.91807190779,88151.15754019417,0,2,0,1,2,0.21978021978021978,0.5333333333333333,0.4334240671430192,0.37793930805499365,0.10192035197319492,0.00017545241164175105,6,1,Email
4208581,0,3,2197,48,420.7415117283447,33374.365352739245,89211.12540132712,1,1,0,0,1,0.8076923076923077,0.35555555555555557,0.12458886242486106,0.4671202484710481,0.10192035197319492,0.00017545241164175105,6,1,Email
319350372,4,3,4628,70,859.9860310038208,6382.896066655379,158683.81748270482,0,0,0,0,2,0.532967032967033,0.5185185185185185,0.2624475445162754,0.44747663209725136,0.10192035197319492,0.00017545241164175105,6,1,Email
738033262,4,1,13590,117,376.1318575723802,38264.85347692302,6183.484368663325,1,1,0,1,2,0.4725274725274725,0.8666666666666667,0.7706702960190541,0.6802120778167052,0.10192035197319492,0.00017545241164175105,6,1,Email
731113172,4,3,3628,89,696.042362892891,35992.88702056334,117665.89909401193,1,1,2,1,0,0.5494505494505495,0.6592592592592592,0.20573891346262901,0.47927967159678625,0.10192035197319492,0.00017545241164175105,6,1,Email
621966947,2,5,4465,91,566.6953330633669,43490.645999366025,127217.12928935222,1,0,0,1,3,0.7472527472527473,0.674074074074074,0.25320403765453103,0.5770845324196805,0.10192035197319492,0.00017545241164175105,6,1,Email
720273475,4,4,4231,65,795.8313158215756,17830.99467503754,131668.4056039697,1,1,0,0,0,0.25,0.48148148148148145,0.23993421798797776,0.31642470984083776,0.10192035197319492,0.00017545241164175105,6,1,Email
985956093,4,2,4889,84,297.19619835688064,25916.937602759608,118552.90912182632,1,2,0,1,0,0.9972527472527473,0.6222222222222222,0.2772484972212771,0.6687423147341487,0.10192035197319492,0.00017545241164175105,6,1,Email
163004920,0,3,2683,41,912.1231210614504,12472.227828329276,92626.32665757896,1,0,2,0,2,0.22527472527472525,0.3037037037037037,0.1521492571169332,0.22686577835608118,0.10192035197319492,0.00017545241164175105,6,1,Email
816770399,1,6,4722,79,858.7432578961432,25608.54272365974,70225.30099525343,1,2,0,0,1,0.9203296703296704,0.5851851851851851,0.2677781558353181,0.6240208704380191,0.10192035197319492,0.00017545241164175105,6,1,Email
517236604,1,2,2994,48,824.846099293075,9645.887221785591,161651.45037095709,1,1,0,0,2,0.706043956043956,0.35555555555555557,0.1697856413746172,0.44001994149663426,0.10192035197319492,0.00017545241164175105,6,1,Email
113176154,1,3,1507,124,653.5272798234313,13137.503162124363,170709.85128020903,1,1,0,1,3,0.9642857142857143,0.9185185185185185,0.08545990699784507,0.6869078133691947,0.10192035197319492,0.00017545241164175105,6,1,Email
158496968,4,5,5028,85,478.41655122045535,33130.26708714516,96475.34790038352,1,1,1,1,0,0.8543956043956044,0.6296296296296297,0.2851309969377339,0.6161864297284508,0.10192035197319492,0.00017545241164175105,6,1,Email
516811993,1,1,15691,113,321.9985319541955,18272.442741016406,33352.45452840916,1,1,0,0,2,0.6758241758241759,0.837037037037037,0.8898151298627651,0.7883853203996111,0.10192035197319492,0.00017545241164175105,6,1,Email
522065885,4,3,4642,118,646.5452213235031,17996.848813405144,-19726.208206344512,1,0,0,1,2,0.33241758241758246,0.8740740740740741,0.26324146535102644,0.47416169479456316,0.10192035197319492,0.00017545241164175105,6,1,Email
545232849,3,5,4734,80,808.969909630204,56088.09425635303,115347.02062535386,0,1,1,1,0,0.40934065934065933,0.5925925925925926,0.2684586594079619,0.4220516393364301,0.10192035197319492,0.00017545241164175105,6,1,Email
449164720,2,5,2742,40,556.9079243481959,26340.68659609947,116834.25100724996,1,0,2,0,3,0.5247252747252747,0.2962962962962963,0.15549506634909832,0.34542751868372834,0.10192035197319492,0.00017545241164175105,6,1,Email
171864539,3,5,2879,45,376.97795718706,38157.91602124731,156988.83086280047,1,0,1,0,0,0.09615384615384615,0.3333333333333333,0.1632641488034479,0.18744078310257284,0.10192035197319492,0.00017545241164175105,6,1,Email
674222791,3,4,4508,77,908.7068236139188,17469.240165657942,177559.85588572122,1,2,1,1,1,0.7362637362637363,0.5703703703703704,0.2556425087898378,0.542309358253557,0.10192035197319492,0.00017545241164175105,6,1,Email
717924933,1,3,4956,88,253.07260217762516,27765.582494385453,153425.28684300758,1,1,2,0,0,0.5906593406593407,0.6518518518518519,0.2810479755018714,0.5161336844698533,0.10192035197319492,0.00017545241164175105,6,1,Email
605387168,4,3,13787,48,442.90711881099566,23142.03174942659,97256.281204222,1,1,1,0,3,0.30219780219780223,0.35555555555555557,0.7818418963366225,0.4620983564467743,0.10192035197319492,0.00017545241164175105,6,1,Email
173810759,4,2,14925,83,757.2457303287026,38893.72723847795,222345.6769380769,1,0,1,1,3,0.0,0.6148148148148148,0.846376318475672,0.438357339987146,0.10192035197319492,0.00017545241164175105,6,1,Email
532155029,1,6,1697,94,443.3551093300519,31460.85768284509,108401.52674747555,1,0,0,1,1,0.20879120879120883,0.6962962962962963,0.09623454689803788,0.32127573647478375,0.10192035197319492,0.00017545241164175105,6,1,Email
955568117,1,3,2249,41,491.2617271148762,23918.43130168535,32662.796658394236,1,0,2,1,1,0.15934065934065933,0.3037037037037037,0.1275377112396507,0.19310868821927002,0.10192035197319492,0.00017545241164175105,6,1,Email
462522771,3,4,4100,66,463.3747903156295,33583.18384895007,134188.32399387096,0,1,0,0,0,0.10164835164835162,0.4888888888888889,0.2325053873199501,0.25707762352199237,0.10192035197319492,0.00017545241164175105,6,1,Email
369641842,1,2,15743,91,467.2800924637624,42734.31843329631,10068.09193231426,1,1,0,1,1,0.6675824175824177,0.674074074074074,0.8927639786775547,0.7370843828584557,0.10192035197319492,0.00017545241164175105,6,1,Email
208898529,4,3,1890,84,656.006578598721,15514.574464540854,145694.94151355576,1,2,0,0,3,0.15384615384615385,0.6222222222222222,0.10717931269139162,0.2803589220125457,0.10192035197319492,0.00017545241164175105,6,1,Email
270556910,4,5,4611,73,1121.5858469069024,10289.5254463875,45523.92846766017,1,0,2,1,2,0.5796703296703296,0.5407407407407407,0.2614834977883634,0.4725354034268631,0.10192035197319492,0.00017545241164175105,6,1,Email
878867406,4,3,2542,86,602.9352382869728,41620.39695825522,-65316.41824393559,1,2,1,1,2,0.23351648351648346,0.6370370370370371,0.14415334013836906,0.3277637065592153,0.10192035197319492,0.00017545241164175105,6,1,Email
793729960,1,4,2291,53,558.5821227345484,41889.97460534675,143923.89000820924,1,1,2,1,0,0.3928571428571429,0.3925925925925926,0.12991947374390383,0.3138964770438061,0.10192035197319492,0.00017545241164175105,6,1,Email
390889255,2,3,2531,40,597.1013664626543,48612.81019515559,120363.80347518524,1,0,1,1,0,0.7967032967032968,0.2962962962962963,0.14352954519677896,0.4506290711292413,0.10192035197319492,0.00017545241164175105,6,1,Email
911495489,4,3,5126,67,630.0231915760294,24718.125871707554,171803.211308888,1,0,0,1,3,0.717032967032967,0.4962962962962963,0.29068844278099126,0.5229086085363731,0.10192035197319492,0.00017545241164175105,6,1,Email
277818671,4,3,1882,84,742.687850212134,35149.191022056686,109184.92483512287,0,0,0,0,2,0.7280219780219781,0.6222222222222222,0.10672564364296246,0.5098931509683466,0.10192035197319492,0.00017545241164175105,6,1,Email
968576988,2,3,7868,66,425.6231791241976,1665.204437899065,15313.879090161252,1,0,2,0,2,0.554945054945055,0.4888888888888889,0.4461835091300896,0.5024997413837156,0.10192035197319492,0.00017545241164175105,6,1,Email
270863839,4,3,4425,39,645.7496894176337,22596.059392997693,153169.29041096254,1,2,2,0,3,0.2857142857142857,0.28888888888888886,0.25093569241238517,0.27623308867609647,0.10192035197319492,0.00017545241164175105,6,1,Email
813325558,3,4,4230,42,462.45698371282174,21456.045142280687,213340.1643995855,1,1,0,1,1,0.07692307692307687,0.3111111111111111,0.23987750935692412,0.1960658169096413,0.10192035197319492,0.00017545241164175105,6,1,Email
255106133,4,3,15004,121,457.21465924123294,42912.56993521171,247730.37049476395,1,1,2,1,1,0.3571428571428571,0.8962962962962963,0.85085630032891,0.6670029218447047,0.10192035197319492,0.00017545241164175105,6,1,Email
961695765,1,2,14785,124,513.0141010085698,42756.10202744288,138895.29921158153,1,2,0,0,2,0.30494505494505497,0.9185185185185185,0.8384371101281615,0.649064710572026,0.10192035197319492,0.00017545241164175105,6,1,Email
992396219,3,6,2452,77,415.2704759185158,24459.156105374648,248746.88116700537,1,1,0,1,1,0.8516483516483516,0.5703703703703704,0.13904956334354088,0.553485320773514,0.10192035197319492,0.00017545241164175105,6,1,Email
783108818,4,5,4167,71,291.7453013834412,28916.993917181622,269604.7283071849,1,0,1,0,1,0.760989010989011,0.5259259259259259,0.2363048656005444,0.5330648418535455,0.10192035197319492,0.00017545241164175105,6,1,Email
908996829,3,2,3520,76,609.051290324449,13518.713678765798,111965.39732733788,1,1,1,0,0,0.25274725274725274,0.562962962962963,0.19961438130883521,0.32987210438044057,0.10192035197319492,0.00017545241164175105,6,1,Email
757628411,0,1,8894,84,778.8698462492281,1524.6518405873176,245566.38759950027,1,2,0,0,0,0.9587912087912088,0.6222222222222222,0.5043665645911307,0.7214931195604894,0.10192035197319492,0.00017545241164175105,6,1,Email
357597944,3,2,4900,87,374.2293817757072,26957.326087798017,184252.85133147004,1,2,2,0,1,0.6895604395604396,0.6444444444444445,0.2778722921628672,0.5525191968063694,0.10192035197319492,0.00017545241164175105,6,1,Email
140893888,4,4,3717,43,327.5325942188183,20746.230953848022,119751.20519545072,1,0,0,1,2,0.4203296703296703,0.31851851851851853,0.21078598162640355,0.32692321817534475,0.10192035197319492,0.00017545241164175105,6,1,Email
39230006,1,4,4960,35,805.9850184381172,28631.73375845561,210647.68165959697,1,2,0,1,3,0.5164835164835164,0.25925925925925924,0.28127481002608595,0.36875362737901013,0.10192035197319492,0.00017545241164175105,6,1,Email
511775754,1,3,2283,63,750.4744456452381,18970.939782708952,53769.544243884666,1,1,0,1,0,0.5137362637362637,0.4666666666666667,0.12946580469547464,0.3843342469031478,0.10192035197319492,0.00017545241164175105,6,1,Email
750169809,3,3,8497,84,919.181715615541,42621.31083517398,183415.13600055868,1,1,1,1,3,0.5879120879120879,0.6222222222222222,0.48185323806283314,0.5663874732503518,0.10192035197319492,0.00017545241164175105,6,1,Email
845435369,3,3,1620,41,576.1517361156233,11941.830547582893,-40586.85489630798,1,0,0,1,3,0.7280219780219781,0.3037037037037037,0.09186798230690711,0.4098802970119744,0.10192035197319492,0.00017545241164175105,6,1,Email
768979282,0,4,4118,67,757.5220452468758,25705.50849299969,74580.96775690396,1,1,0,0,0,0.2554945054945055,0.4962962962962963,0.23352614267891572,0.3211445338903658,0.10192035197319492,0.00017545241164175105,6,1,Email
261241939,0,3,3938,72,439.00926201575,29206.402834834415,96345.1698889352,1,1,1,0,2,0.2802197802197802,0.5333333333333333,0.2233185890892594,0.3390834888146899,0.10192035197319492,0.00017545241164175105,6,1,Email
954603836,4,3,8200,43,817.0092329507825,48503.502049050585,135187.97945489138,1,2,0,1,2,0.0494505494505495,0.31851851851851853,0.4650107746399002,0.25483900772774537,0.10192035197319492,0.00017545241164175105,6,1,Email
606431161,3,3,2207,39,131.3608578840424,21839.530549832867,212601.29515879916,1,1,0,1,2,0.02472527472527475,0.28888888888888886,0.12515594873539754,0.1341035611773958,0.10192035197319492,0.00017545241164175105,6,1,Email
775453307,1,5,3850,71,460.9856447551127,24141.021320521748,97784.15386704792,1,0,1,1,0,0.7774725274725275,0.5259259259259259,0.2183282295565385,0.5342652576337503,0.10192035197319492,0.00017545241164175105,6,1,Email
598548482,3,2,4329,86,637.8319152662991,34416.78328536896,77258.15514765307,1,1,2,1,2,0.21703296703296704,0.6370370370370371,0.2454916638312351,0.3515717970736685,0.10192035197319492,0.00017545241164175105,6,1,Email
78404774,4,1,4803,71,453.6073084645424,27101.959051436344,100156.0526521855,1,1,0,0,0,0.40384615384615385,0.5259259259259259,0.2723715549506635,0.40102770580143837,0.10192035197319492,0.00017545241164175105,6,1,Email
787833333,3,6,1571,38,661.592841115495,33076.01106437255,-5484.162681671936,1,1,1,1,2,0.6620879120879121,0.2814814814814815,0.08908925938527844,0.3760063870951928,0.10192035197319492,0.00017545241164175105,6,1,Email
613976182,4,4,4244,94,681.6911744220542,11991.45795475424,87567.82127524013,1,1,2,1,3,0.3131868131868132,0.6962962962962963,0.24067143019167517,0.4063650432211167,0.10192035197319492,0.00017545241164175105,6,1,Email
893072550,4,3,3362,72,501.11209350152353,29478.75803476826,205316.83610924013,1,1,1,0,3,0.1071428571428571,0.5333333333333333,0.19065441760235907,0.2600534681378506,0.10192035197319492,0.00017545241164175105,6,1,Email
437957393,1,4,2763,81,681.5239168637735,31855.953773331235,248071.71963935444,1,0,2,0,1,0.030219780219780223,0.6,0.1566859476012249,0.23909369636827957,0.10192035197319492,0.00017545241164175105,6,1,Email
728214511,3,3,4412,93,720.2067921134825,35050.15098841826,10798.417397031311,1,1,0,1,0,0.016483516483516536,0.6888888888888889,0.25019848020868773,0.28831961732267963,0.10192035197319492,0.00017545241164175105,6,1,Email
721894036,4,3,2370,29,596.0456704005226,10108.310402420171,30004.03764396229,1,1,1,1,2,0.34065934065934067,0.21481481481481482,0.1343994555971419,0.2410280173873233,0.10192035197319492,0.00017545241164175105,6,1,Email
58277546,4,2,15222,31,537.0003261178072,31114.71898006263,159463.57282446072,1,1,0,0,2,0.05769230769230771,0.22962962962962963,0.863218781898605,0.35093144653539343,0.10192035197319492,0.00017545241164175105,6,1,Email
24883416,4,2,3847,105,703.1509014271405,15235.696944533369,181426.57096828823,1,1,0,0,0,0.6318681318681318,0.7777777777777778,0.21815810366337757,0.5515280171795993,0.10192035197319492,0.00017545241164175105,6,1,Email
257771865,2,6,1392,50,541.3243835349916,58665.26881869088,178022.04005225786,1,1,0,1,2,0.027472527472527486,0.37037037037037035,0.07893841442667573,0.14578164642812483,0.10192035197319492,0.00017545241164175105,6,1,Email
468145807,1,4,4778,88,317.1147688724855,39257.67854064351,259258.34404675488,1,2,2,0,1,0.12362637362637363,0.6518518518518519,0.2709538391743223,0.32629225675840173,0.10192035197319492,0.00017545241164175105,6,1,Email
