CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod
714462558,4,4,4556,67,448.0995619733178,11998.953165571711,184091.91846506522,1,2,1,1,1
800869758,2,6,3967,76,573.1454432057138,11754.21271657309,56826.51833518666,1,0,0,1,2
807426033,1,4,3462,61,560.1161979341625,21531.671030875226,233128.32242545247,1,1,0,1,2
711918033,4,3,2050,32,521.2069185557945,54640.10435181651,154093.21383212705,1,0,1,0,3
720682308,4,5,4770,83,599.8672023155696,11262.989180687351,37621.44952747936,1,2,2,1,2
714084483,4,4,1724,34,453.75119749589334,30642.36811838879,10877.295551819858,1,1,1,0,3
719495958,4,3,2509,46,635.3883978442309,62507.32636714995,133880.52333103408,1,1,2,0,2
709749483,1,5,4584,70,691.3285733660722,46888.069498634024,195310.7303431551,1,0,1,1,2
771795933,0,3,2376,55,698.8725677067539,16692.177535114948,29774.03779024139,1,1,0,1,3
716702358,4,5,4048,83,663.3402156414128,19193.877024794234,78705.39219816943,1,0,2,0,3
757044033,2,3,3968,57,848.724708765789,13292.450184860561,139589.7610772908,1,1,1,0,3
795599883,4,3,2511,51,262.9428258314153,15985.461168569744,78646.89033262947,0,1,2,0,2
711819708,1,3,2275,55,530.0382574367757,12638.544805441754,180303.7139767268,1,0,0,0,2
779544708,2,4,3931,77,144.38819071685924,13234.592076252184,91877.56363819091,1,0,0,0,0
712967508,2,4,5038,86,467.1341956173003,54499.28133260904,301451.0306218115,1,0,1,0,2
710231433,0,5,3395,75,652.8429273911795,25791.779118504,243041.26694531552,1,1,0,1,1
817960533,1,5,4741,84,688.1982149786049,33940.581486079485,120757.11244058095,1,1,0,1,0
713431008,4,5,4198,77,455.5438558857073,37423.43606262737,273503.4025595729,1,1,0,1,1
808743558,1,3,4804,66,641.1795579576748,39153.213065568794,216186.99191269843,1,1,0,1,0
718767183,4,6,4905,89,759.2468432290245,34508.7344833468,129425.92574320103,1,1,0,0,2
712707408,1,4,3919,57,504.0724321407316,-1579.6959010303362,46796.60377976016,1,2,0,1,3
789859833,3,6,4388,67,546.7272666957359,20957.50406950183,96262.74653575155,1,1,1,1,2
778397358,2,6,2574,43,589.7729325495004,47348.63116583144,188052.43891857582,1,1,0,1,3
715340733,2,5,4792,62,514.5199810561204,31664.783056938788,123452.71973067583,1,1,0,1,1
797495958,4,3,4277,80,557.2222111447536,17409.84582244215,193016.85462134896,1,1,0,0,2
719105433,4,3,4990,85,295.74829122834547,31506.104685999104,118207.78311556492,0,1,2,1,3
715609533,4,1,1887,36,561.2287106213709,21063.871173679618,139567.95451391986,1,2,2,1,2
710211783,1,3,2264,39,713.9958283797694,22328.105562233923,186216.71481084317,1,2,1,1,1
720364158,4,4,4314,83,587.0294880814166,30240.427010077925,107841.75619331955,1,1,0,1,3
713064783,1,3,4205,83,725.2852506114393,15788.173196049676,-46329.01200153901,1,1,0,1,2
709873683,1,4,4352,82,445.58171073916606,5470.999865854581,209937.03689169098,1,1,0,1,3
778912683,4,3,4778,88,621.0890005056564,32259.995550631204,-37058.42946244366,1,1,0,0,2
720634683,4,5,2456,45,755.5897100743452,18389.82614392405,18806.259993716973,1,1,0,1,3
808732458,3,5,2838,49,451.83648098817116,27979.653533905264,115464.11446309421,1,1,0,0,1
719947533,1,6,4585,79,264.9089657167113,27575.49313261273,163765.6671176707,0,0,0,1,1
718103733,4,4,4253,66,396.3885408930069,10571.067479610367,153968.70759604912,1,0,0,1,1
710854008,1,3,3902,63,551.1440815387635,18738.235445742746,187483.53471017804,1,1,2,0,2
709987683,4,4,2798,40,913.9224682977139,5289.699933080763,249860.4102768322,1,0,0,0,0
779978283,4,4,4428,78,729.4444621742022,18669.46006561509,-11789.979724762292,1,1,2,1,2
710482533,0,4,3863,72,358.76770637995025,24636.051392245572,56851.091517344496,1,0,0,0,3
778718658,1,3,4062,65,275.43893719435897,19289.148953893804,117163.71375031944,1,1,2,0,2
789226683,1,6,3878,82,751.1535617134361,13209.86888405389,184816.110492207,1,2,0,0,2
780462183,1,5,4026,67,697.7757612642055,23036.800623401716,279632.41532693524,1,1,0,1,2
771222558,1,6,4467,79,587.9783455302057,12281.215288240734,130354.39871929745,1,0,1,1,1
716739258,4,5,3932,62,465.66635502543573,14753.1032626862,164729.05009044817,1,1,1,0,2
716600733,4,3,2572,43,658.5205164778396,11926.867725689684,183645.3241069662,1,1,0,1,1
708969633,2,6,4544,80,797.4977044593586,5231.979900589002,53046.79790285723,1,1,1,0,2
778959258,4,5,2585,45,606.5681412216278,38365.14770246921,206714.13782138657,1,2,2,1,0
766795983,1,4,4692,91,826.1403677224923,26702.338015892452,130005.34216461383,1,1,2,1,3
716256483,4,6,4232,80,673.3721740671708,49979.576178713425,164926.01817961998,1,1,0,1,2
709145958,4,2,1533,42,625.1160980322903,20018.426334525582,9359.357014434529,1,1,1,1,1
709787733,1,3,4043,76,494.8943776980414,14616.85049083418,-44592.88595435406,1,0,2,1,2
716668308,1,3,3151,39,612.3641668028936,19706.842266449166,43988.15077653066,1,1,2,0,2
720333783,4,3,3822,50,429.38292891246465,3066.578340876713,173846.9900072298,1,1,0,1,3
711341433,1,6,3901,77,396.4814031474722,14967.591490795852,155368.86362621567,1,0,2,1,2
720235608,1,4,4470,58,339.15349833040534,14898.339257515936,91806.19864098696,1,0,1,0,3
708491508,0,3,3856,68,416.0584297732365,-9456.96469711878,128169.4308484103,1,0,0,1,2
712450008,4,5,2438,41,406.56531200234474,17808.50618350664,116171.97023772985,0,1,1,0,2
718054833,2,6,2916,65,763.220407677837,22170.70532323329,138458.58689734497,0,1,0,1,2
710175783,4,4,4303,59,662.6629685735687,15063.117751421387,244018.53480804246,1,0,1,0,2
717965808,1,5,5783,73,330.92650426121907,14593.12403633681,68424.33777563517,1,1,0,1,3
714406158,4,4,2269,42,461.52839010459246,48340.39972766488,28694.703090868992,0,1,0,1,2
711515433,1,3,4320,85,754.5754270939066,34268.07646470469,65608.2443618613,1,0,1,1,0
818814933,1,3,3112,79,773.2941440201384,4802.481751845611,167706.25667831916,1,0,0,0,2
709766808,1,4,3819,82,685.5706944313627,33645.2706843119,27664.471802510277,1,0,2,1,2
709666908,4,3,4669,93,683.0486701798455,13021.79794156661,111175.4124955062,1,1,1,0,3
714113658,3,3,3992,76,620.7272848648945,1211.4209943766255,94915.68218213378,1,1,0,1,2
708776658,3,6,4444,70,524.6142229246685,52504.91751545158,75147.78306825898,1,1,1,0,0
787450758,0,3,4712,88,553.9007654616338,24785.13340708059,103398.47462131182,1,1,2,1,1
789099783,4,6,4117,70,587.5604275432274,-229.5914305799015,165144.6898869188,1,1,2,1,3
720436008,4,4,4196,81,675.9892264118901,10697.45927726551,173415.02178605497,1,1,0,1,1
708681708,4,5,1977,29,550.866526891886,34513.38354455249,133059.79874050352,1,1,0,1,1
720202008,4,4,4377,88,452.71304298511234,20214.438831265044,-93298.89826895238,1,1,1,0,3
714483033,1,3,4660,85,865.0647976412779,2673.571364882795,97179.87599700359,1,0,0,1,0
821724483,0,2,1455,34,647.5173961706416,47020.62594657682,150465.2151763407,1,0,1,1,1
716402508,4,4,4265,87,439.29142943204124,27550.064534924255,148876.77641515218,1,2,0,0,0
779841483,1,1,2238,36,548.3940133015516,10903.770574250055,214261.35475072335,1,0,2,1,1
710701233,1,3,3890,72,470.9692670959116,25781.872549117757,80163.22624279658,1,1,2,1,2
718127958,2,4,4174,85,602.4438489906709,47853.36358152493,19070.012573899454,1,0,1,1,2
771559158,1,3,4769,80,917.1684405168122,45231.299889059585,136014.78182279365,1,1,2,1,2
710138883,4,5,1835,43,672.8471907696658,6637.412482139924,36604.194199716454,1,0,1,0,0
709045683,4,3,3921,63,667.2373347616056,7301.571349684287,75392.1524566045,1,2,1,0,1
719325783,4,4,1909,28,663.2009238818464,31640.759483628583,65767.90617961477,0,1,1,0,0
713014533,4,6,3557,64,386.1141877611772,22684.059302188554,78097.71191103355,1,1,0,1,3
713980383,1,1,1902,28,694.0147066835333,28069.36409444952,179080.16911719076,0,1,2,1,2
826077033,1,1,2423,39,837.6376786092352,4648.480097786232,293679.1584797504,1,0,1,1,3
711555483,1,3,4551,83,504.2220661275566,29073.59189756315,165494.40579978973,1,2,2,1,2
715194183,4,3,2423,43,327.81360880426917,35863.903905930376,126447.27232137539,1,2,2,0,3
815525508,4,2,3894,60,269.3354137830234,1973.9147058613016,133201.18244267034,1,1,2,0,0
741778458,4,3,3406,57,633.51657642995,41310.63798126208,145810.18642228303,1,0,0,1,1
713826183,2,4,2242,44,721.9618249532213,26220.456471690264,157837.32011279534,1,2,2,0,3
708584208,4,5,2367,41,656.8266771611472,35117.97538025203,304111.29723113263,1,1,0,1,1
767280633,4,5,4378,96,737.3092657596052,42934.94249681503,188814.59888957522,1,2,2,0,3
715109508,4,3,5347,96,547.351064462244,9192.883962725227,91310.58544873682,1,0,1,0,2
795392433,1,3,4651,69,490.36916672918693,40910.93145521202,81449.06582206517,1,1,0,1,2
823624158,4,3,4579,78,423.8217056765401,25086.26227490719,146457.1989814225,1,1,0,0,2
710712783,4,3,3904,76,834.3593665946805,5908.929204734839,151625.65797313172,1,2,0,1,3
716626008,1,4,4243,102,442.80776788972776,21508.657064033167,118060.37995085155,1,0,2,0,2
718284408,4,5,3970,68,659.0053803727477,29911.286098098473,135267.99307906185,1,0,0,1,2
708706833,4,4,2466,40,658.8842665883559,-4362.301535388022,158258.6487954592,1,1,1,1,1
712549758,1,6,3749,61,307.79282797829154,2490.02710429133,87366.29683043802,1,0,2,0,0
787261008,2,4,4446,75,391.7281657137676,26702.369985053218,123631.68382945051,0,1,0,0,0
788407833,1,5,4025,79,429.4890028264608,26733.93024178748,74944.54569571369,1,0,1,1,2
717995958,1,5,4397,72,445.5451749345521,34526.46078902998,73702.37792240121,1,2,0,1,3
715215108,4,4,4899,68,737.8836504941448,13403.11951570228,181389.14522660908,1,0,0,0,0
713588958,1,4,3655,70,679.8983492729349,24646.935661263164,50731.51562597543,1,0,1,0,2
710120358,3,6,2229,37,664.8182373562574,4532.4625691441215,179852.2290296189,1,0,0,0,2
809582058,1,5,4410,73,537.898941882917,31505.38330126984,44578.85449733627,1,2,0,1,2
821889858,4,6,2493,44,613.8853282283463,21076.889262998047,168837.50985721944,1,0,1,1,0
793656633,4,3,5101,76,594.1658119427655,44439.21003798754,261562.6033681525,1,1,0,1,2
713246208,4,6,4548,54,512.8147210691843,38687.60929536294,187255.51202701146,1,1,0,1,2
721163133,3,6,3948,60,729.227024748235,42179.05785030364,66617.64686736342,1,1,2,1,2
712244733,1,4,4412,73,654.3017647802566,28314.71857695788,167128.0356744968,1,2,0,0,0
720296808,4,3,2554,47,808.0963623090297,35854.333461968694,162240.10179376818,1,1,2,0,2
718926258,1,4,4627,90,700.3210186278765,29863.337177570516,27677.749578887247,1,2,0,0,1
709283358,4,6,2473,42,572.7246134804577,6703.4690708607595,269636.4332408927,1,1,0,0,2
821157183,4,5,4698,88,922.293603874672,56735.19350320401,208790.6480038985,1,2,0,1,1
709837308,4,6,3833,71,269.0423276460557,-2137.8698339829025,209385.59371297612,1,0,2,1,2
779491908,4,5,4272,59,624.9186595376913,-1707.2554655477543,219971.01403258066,1,0,0,1,3
710661333,1,4,2513,47,637.6529993932152,36704.86231897898,248017.45779464007,1,1,2,1,3
711206958,4,3,4163,73,666.8065760161815,35225.424234441656,202516.43494654034,1,1,0,0,2
771284658,4,6,2613,41,589.1018856052161,43741.23592237687,117792.81137953536,1,2,0,1,0
779307558,4,4,4806,81,824.0525896215814,69198.07822423428,121084.77673551718,1,0,1,1,3
783500283,3,5,5041,74,348.24428458881096,34755.21854464323,211507.43020556442,1,0,2,1,2
721366308,3,4,3702,64,494.69468166182537,20744.74839100097,71013.4508639231,1,1,0,1,2
718921683,3,6,4816,49,712.288749169574,4326.3407129173065,51051.945989817395,1,1,0,1,0
716716083,1,6,4578,84,617.4066106977411,-225.91792360203908,242835.7195303389,1,2,0,0,0
720531633,4,4,2665,36,878.9436361983614,54488.38503939996,-69401.45322543549,0,1,2,1,0
718508883,1,6,2306,47,780.9207304384161,25926.864671540152,196986.411989451,1,1,2,1,2
708794133,4,3,3197,50,681.3336990572609,21217.04464111357,135774.89541937044,1,1,2,0,2
712713108,1,6,4802,85,619.5410061660104,16779.991073137935,-18951.473520840824,1,0,1,0,2
714140133,4,3,4678,74,581.5105076922804,28521.16143284605,134407.20630699623,1,1,1,0,0
715253433,4,5,5266,79,565.5036443246378,2368.390522823436,151179.20254035774,1,2,0,1,1
718296558,4,4,2345,33,753.4778377985986,25165.03950476019,116483.90021838013,1,0,0,0,0
780086658,3,3,2060,39,588.9564912535803,48567.30577594579,83758.36364057157,0,0,2,1,2
708754833,1,3,4583,72,614.4433711185271,16023.154538529729,262712.547968075,1,1,0,0,2
714569958,1,6,3852,65,162.5072730182011,11545.575095185046,45064.69066697541,1,0,0,1,2
827635083,1,4,4222,75,909.5956280784756,27969.471054624435,85193.98821938259,1,0,1,0,2
712234308,4,6,4767,90,759.8218376845631,47111.99307022797,107203.1005165794,1,1,1,1,1
812488608,4,6,4908,73,668.6943406972886,-5254.163277250755,99948.00939624578,1,2,2,1,0
788856408,1,5,4264,75,777.7001588378903,22923.02915314803,182590.21584514933,1,1,2,1,3
803973483,1,4,4496,83,262.5548658018314,30314.85983624794,121907.37423027854,1,0,0,0,2
714614133,1,3,2128,39,377.9987923236525,43373.91347150483,37012.503758128965,1,2,2,0,0
737967708,4,5,4087,86,493.7705339650183,22994.54040150951,19229.332043596092,1,1,2,0,2
712920633,4,4,4348,79,828.3642603441704,31328.28701396846,150571.22157208374,1,1,0,1,3
780373233,4,5,4985,90,477.2425214227616,33229.24020207517,49466.103868170336,1,2,1,1,1
712242633,4,6,3911,76,656.8220197891396,29231.85516888639,169871.71621516906,1,1,0,1,2
772172883,1,6,4893,93,877.2514569779587,14145.842453504818,32428.274663540506,0,2,0,1,2
779635533,4,5,5125,71,671.8965190615959,26830.44622831141,79305.5942313899,1,0,2,0,1
804658833,4,5,4068,73,487.5952255813764,-2697.2222271258543,299085.2095482941,1,0,1,0,2
756691608,4,5,4816,81,403.49314445802554,26464.379314723043,100900.5019234441,0,0,0,1,2
806219808,2,5,5146,88,633.411270582368,37920.27711514922,151159.26076668373,1,0,0,1,2
826266483,1,6,4586,81,588.6440140162451,40936.18590390982,150898.05377147248,1,0,0,0,3
775152708,2,2,1835,43,630.2831074673201,32098.264776177308,225792.61992710867,0,0,2,1,3
803205258,1,4,4348,86,616.6917010541167,6940.850571399009,214939.83164115105,1,1,1,1,3
708837858,4,5,4423,68,549.8759006585973,18328.5027016257,33290.71790173641,1,1,2,0,1
714036258,4,4,4255,64,505.33285231643407,28844.44443966252,234179.17661380128,1,1,2,1,2
782437008,1,6,4717,83,427.3187232711843,34206.80434785765,26907.879830708072,1,1,1,0,0
710729358,1,6,2539,42,321.5033074971034,-2738.086837394432,172213.97059462263,1,2,1,1,0
756919683,1,6,4339,86,637.3370085809834,8597.717485138073,106636.0775893492,1,1,2,0,3
712342833,1,5,4042,80,424.0810116661894,21707.69249349201,18081.38799024599,1,0,2,0,2
790006383,2,4,4221,67,552.1170169078097,15393.766381204758,34892.83319872474,1,1,0,1,2
756989583,3,4,4418,68,822.025122597911,10441.695520055728,253509.2844477995,1,1,1,1,2
717477783,4,1,1563,36,696.7658230719227,44139.39186655902,189106.46661102923,1,0,0,0,2
711336033,1,3,4080,72,454.68280814922866,15911.621256350247,180237.94775671614,0,0,1,0,2
709310433,4,3,4480,76,761.8050442407941,36344.99660522518,171242.99954310537,0,0,0,0,3
713094483,4,3,4741,78,549.9028416887504,39456.63594369906,206957.08319115476,1,0,2,1,0
768475383,4,6,4007,74,482.6247637707919,41968.75107269961,160067.4039986806,0,1,0,1,1
711278283,4,5,4705,65,600.0022518248319,30682.36257306005,122871.09674628076,1,1,2,1,2
788866983,4,5,3383,61,819.3460302603835,22427.128336621634,86940.93453603364,1,1,0,1,3
751283658,4,4,4306,73,526.7132813151477,45551.90602523972,151945.454643157,1,0,0,1,0
794866983,1,6,3812,67,635.4585114228116,14777.029409256405,157715.63045202504,1,0,0,0,0
715415508,1,3,4301,71,666.9592804448685,24727.75637960028,122674.40726156202,0,1,0,1,2
719962458,4,3,4869,70,674.6871420949014,36670.18502786043,144709.38013590564,1,0,2,1,0
717410508,2,4,3303,70,868.6246747197945,21840.6993875565,147012.16170693655,1,0,2,0,0
810493458,1,6,4388,72,555.12276544821,13903.946626709094,59632.856896316705,1,1,0,1,3
713163258,4,4,1959,52,584.9377706088733,18716.65874175638,123743.99767215885,1,1,0,0,3
712414908,4,4,4992,80,697.3220599501523,41214.67182809382,138960.40159172827,1,1,0,0,2
719876808,3,5,3902,62,469.40648294424744,-3467.5122765290143,111926.07548954891,1,0,0,1,0
720676158,4,6,5223,89,711.856161917913,10960.186957233662,112262.20778657174,1,2,0,0,3
709169133,4,3,3995,82,433.28829280390477,20662.35415053409,248719.4859262932,1,1,0,0,2
716915133,4,5,4397,70,355.5606375122662,9669.680364616519,131342.48198743857,1,0,1,0,1
771403008,3,4,4409,75,450.29454051292004,30363.906833224122,158498.2897815259,1,0,1,1,1
770740308,1,3,4691,92,558.7260579743828,8365.62365359737,14578.658828762098,1,0,0,0,2
787493808,1,5,2396,49,473.7500451142115,26007.640963628815,107960.49175461328,1,0,2,0,3
810586833,1,6,3429,78,834.4436858999712,49187.344246245426,203607.227962942,1,1,1,1,0
712425258,4,6,4260,72,501.164915461849,18804.908679102937,101992.23099998623,1,0,0,0,3
798996183,1,4,4069,80,469.0662810179775,-2791.5179248998284,169070.59908692457,1,1,0,0,1
715297908,4,4,2534,52,600.0659586567481,34331.07073439748,116738.68846943407,1,1,2,0,3
709505808,1,5,1918,31,717.0748326538967,13254.272546721439,114762.31175888222,1,1,0,0,1
712996833,4,4,4309,86,290.14162879097887,37501.533114033395,303375.26684364246,1,1,0,0,1
819606258,3,5,3876,55,634.9753217096924,-5527.332856562774,137246.18463136232,1,0,0,1,2
714634983,4,3,2403,48,328.2973763216653,38166.845554173575,139417.24865302627,1,1,2,0,0
806428908,1,3,5049,75,511.5802499480579,27482.77297840922,130830.07991834494,1,0,2,0,3
710903358,1,5,3709,77,332.14279294838127,32559.37493448367,30929.3840777405,1,1,1,1,2
719042208,1,4,4565,65,493.9264576517726,33341.64694849368,94254.82968815048,1,1,2,0,2
716251608,4,6,4355,87,562.3417263990694,22494.128104837608,41982.33010543209,1,0,0,0,1
787665258,1,1,2393,36,634.7106630536666,18285.001537576256,108445.52488607052,1,0,0,1,3
816850458,2,6,2448,40,573.2519490770413,34488.97707253464,180062.17183226917,1,2,0,1,3
713132133,4,3,5103,81,564.5565826486499,4872.269099418278,14201.259429224796,1,2,1,1,2
788874333,3,3,4313,67,236.6404373010502,30174.797994646622,166069.93486678432,1,0,0,0,3
717987258,4,5,4503,67,561.7183644117227,42564.10941573724,167284.52497435122,1,1,2,1,0
708324483,4,3,4420,71,433.85451711022546,18141.791317702246,87231.2693728628,1,2,0,0,2
768612258,4,3,4171,78,748.9100239092024,29856.6476627742,-3128.4666462010937,1,0,0,1,0
711313158,1,5,4962,74,249.76102100612326,20898.979802922586,65117.61840329959,1,0,0,1,1
719829633,1,5,5026,79,747.8058584449711,43147.67046865232,112610.82159241724,0,1,0,1,3
812465958,1,5,4960,83,625.5826729669587,18104.228184430212,182172.23275473865,1,1,1,0,2
711740508,4,6,4615,82,607.2457975533815,52810.53292898142,32062.888138249706,1,0,1,0,2
769183908,4,6,4321,58,546.7058638345505,32392.832064560498,124293.96637942638,1,1,0,0,2
721115733,1,5,3698,79,762.536802805554,36275.425563314195,144762.39445928595,1,0,0,1,0
720085233,1,6,2167,38,374.77418435961533,50546.495460411985,55657.85114859637,1,1,2,1,3
717036408,4,6,4560,81,472.59274753578904,20694.027829396677,149233.489587674,1,1,2,0,3
714427608,4,5,4888,78,641.7987753601725,29773.869701715674,175323.93968304346,1,2,1,1,0
827898033,4,4,2465,54,509.13199307245856,26558.926882482534,38625.832690028474,1,1,0,1,0
720730683,1,5,4997,84,603.8181774793843,18104.335842281384,231171.18243122083,1,1,1,1,2
713952558,4,3,2128,40,372.7500926382012,23453.288556364336,31184.43506122555,1,1,1,1,3
813895458,1,6,4617,89,817.6222823167445,17940.17545899501,143586.8368372594,1,1,0,0,0
719511783,4,3,4916,78,427.393590446195,14422.961090020626,68093.65043011821,0,0,0,0,2
713419908,1,3,4537,72,542.8506768119049,39209.88236654284,81173.75784444463,1,2,2,1,1
716178483,4,4,4334,71,840.358411792414,40691.0150898666,102852.90035077735,1,2,0,1,0
711535158,4,5,1955,42,487.6642037104068,13614.431768764462,9576.293525229383,1,2,0,1,3
713647083,4,5,3696,80,569.8487729412007,14351.279646811527,174626.25485115958,0,0,1,0,3
718404783,4,5,2384,33,782.3870190379286,19952.552606601712,143681.78507905366,1,1,0,1,1
817332483,2,6,2445,43,869.5367176732655,39770.6885582363,127288.52971797375,1,0,1,0,1
712886733,4,3,4268,87,476.18140951507246,34892.41661763291,187295.9089645699,1,1,2,0,1
810545733,4,3,4228,63,801.3157056258972,23905.225983024582,106834.158243453,1,1,0,0,3
713339283,1,4,4135,71,530.2213368319876,14931.71456201035,123708.59223957462,1,1,1,1,2
720473433,1,5,4955,78,263.177802016041,36710.76157773019,30946.05299037622,1,2,1,1,1
780584658,4,4,2077,61,646.4902382938359,-4409.709688490082,164847.8267572665,1,1,0,1,1
721332033,3,4,4411,67,451.65141135870726,40473.0336303881,130731.10722606,0,1,0,1,0
711781233,4,6,5221,87,564.0536586456913,27528.267806573425,76326.74522112765,1,2,2,1,0
709741608,2,3,3739,53,535.6942818838454,11179.157357870756,98576.82352504725,0,0,0,1,3
709333608,1,6,4983,84,881.2169973955561,8256.16727015455,160439.9578639521,1,1,1,0,2
709688883,1,4,2174,39,419.0619558482241,6603.668096498619,231275.24978116117,1,0,0,1,2
718421808,4,6,4611,73,382.7305057803709,30601.152472235568,239110.55712737693,1,1,0,1,1
768632958,1,3,2508,49,532.2110493429442,19440.92278016117,92293.73493814724,1,0,0,1,3
715622508,0,6,2094,32,806.4299584759646,25504.960165934444,208743.94211308798,1,1,2,1,2
708402333,1,6,4782,88,553.4416623660012,21987.260740709222,139287.45457502917,1,1,1,0,1
789599283,1,5,3406,62,583.7286803488115,38604.37504340795,152948.24071499312,1,1,0,0,2
712110333,4,4,2568,48,698.4338945824102,30285.37267760843,62944.37995822886,1,1,0,0,0
712479633,4,3,2428,43,416.53200186103214,32974.26757809668,-29622.308286767977,1,0,0,1,0
788756133,4,4,4400,60,676.3126199524975,27795.387212654263,85650.98362386943,1,1,2,1,3
713573508,1,4,1740,43,594.2145113010047,20670.75288272931,159935.48085925463,1,2,0,0,0
709430508,1,1,1849,50,355.75155535842276,24043.736801098665,71786.5035773332,1,0,2,1,0
710645583,4,5,4349,75,542.8479934105097,28487.053622013118,105081.59370144068,1,1,0,1,1
714253983,2,4,3675,59,706.4636761365093,23310.384697306174,138844.84033650786,1,0,0,0,2
713314533,3,6,1993,41,771.5316779738297,26046.863103978267,156625.4900136057,1,1,1,1,2
708539583,1,6,3979,63,736.1709703767763,10357.991595701556,101799.6212088864,1,0,2,0,0
814191333,2,5,2153,41,869.1323638405046,38042.40115545058,140288.55250223665,1,0,1,1,1
715040208,4,6,4115,72,357.84498423918274,42421.38226740801,104959.27398652452,1,1,0,0,0
710769258,4,4,3895,75,534.0647827820048,38617.36792700362,20959.918796788406,1,0,2,0,2
718940208,1,6,3551,68,689.1776630058682,23019.951729257155,109880.49340317622,1,1,0,1,1
709781208,4,5,5409,82,480.283950848955,-15038.360556483996,305855.60239506885,1,1,0,1,2
710086308,4,6,4680,87,687.6247934455832,36961.547568786234,76591.14706792562,1,1,0,1,2
815812683,3,5,5072,77,542.0002210595936,15355.655344047975,234066.80713069724,1,1,0,1,3
708204033,4,3,4132,70,587.4987743305837,34287.44500005886,133227.03246767388,1,2,0,0,3
717074283,1,5,2566,49,689.2808912011003,21362.80482864948,128971.23415365028,1,2,0,1,1
716653758,1,3,4226,74,346.3408871513116,38464.89224856581,59111.776103479104,1,1,1,1,2
779269158,1,4,2237,39,741.3179391160052,35291.98316507974,115509.90834988163,1,0,2,1,1
712237458,2,3,3752,78,657.3827589987673,40158.91848876671,87726.87278963687,1,1,0,0,2
778289883,4,3,2528,41,620.8878646098236,34565.72102993922,148384.30306774421,1,2,2,1,2
714154533,1,6,4478,56,497.62529732125654,23227.20705616191,150326.53584550228,1,1,2,0,1
710511858,4,3,4741,88,509.1629587527901,32518.421081730026,148119.36878158036,1,2,0,1,2
717646008,4,6,4338,67,966.5787393456765,51489.52860112242,150296.9028286972,1,0,2,1,2
712290258,4,5,4056,67,714.051597401262,36178.3236103104,121294.98373865327,1,1,1,1,0
720853158,1,6,4576,70,369.75099725765756,20896.945702905246,138810.21554853048,1,1,1,1,3
712173108,4,3,4228,82,599.1009375148733,2189.8371508304626,164992.010589113,1,0,2,1,0
714156633,4,3,4533,79,817.4647702310962,7604.683793066666,65545.34178207144,1,2,0,1,0
713256033,4,5,3955,74,466.8709265314384,39214.577750686374,360633.88902259833,1,1,0,0,2
772394883,1,3,2869,43,927.332483064182,12532.127043014772,-3532.325768816954,0,0,0,1,1
714771708,4,5,4281,69,524.3177792571837,54793.69602243829,65819.70757082484,0,0,2,1,0
820268358,4,4,4534,75,625.0516836786364,46274.198673769984,124624.16694071009,1,2,0,1,3
709273383,1,3,4136,77,711.1678892544305,15550.500937551247,136682.48729120876,1,2,0,1,1
773257233,4,4,3534,70,542.3240115923486,26606.514648723154,43955.48751430806,1,1,0,1,2
716244933,4,3,4674,87,345.13354456712784,44163.700769121475,94520.02862172082,1,1,0,0,3
712018233,1,3,4697,94,312.31452257025256,51646.0899887312,68241.39271868767,1,0,0,0,2
719504433,1,4,3434,71,782.2107107986967,23367.349873247887,74290.32339820843,0,1,0,1,2
710311233,4,3,4498,86,771.8621090804412,12912.306184940617,194262.16624659486,1,1,0,1,2
719216508,4,5,4960,77,550.8266751795338,21322.57131720834,117868.49703093407,1,1,2,1,3
715410783,4,5,2400,34,453.4754222990566,20286.785667183056,123236.48269018094,1,2,2,0,3
718202658,2,3,5265,98,587.5167592782368,30447.728915105603,141349.58930636625,0,0,0,1,3
711970533,1,3,4365,71,631.8246655865617,31388.556518125784,148409.81569918245,1,1,0,1,3
767668908,1,3,1552,32,461.2399518940526,42150.001211382914,168633.69645552154,1,2,2,1,0
712484733,2,6,4674,85,851.0672557251535,17955.11467378235,180991.48497487474,1,1,0,1,0
714246333,4,1,2107,39,426.39211147989243,36511.252134788425,169476.59313938802,1,1,1,0,2
711508608,4,3,4351,74,443.078635908499,12026.105833261061,95986.62764693868,1,2,2,1,3
708357183,4,4,3511,64,438.8058514910051,37426.83056728044,57542.48907555539,1,1,0,1,2
788786208,4,6,4725,85,601.9324647193251,20851.307233837022,90223.05523185917,1,2,0,1,0
807157833,4,5,4284,73,404.16762047574,24103.28009818176,239251.21499457277,1,0,0,1,2
721032633,4,5,2590,50,504.806339648188,39010.07765956911,229244.67413619236,1,0,0,0,1
716364408,4,4,4155,62,598.3632215539369,15781.062119543407,100137.43213669714,1,1,0,0,2
769035933,4,5,3507,68,478.6727920320558,41607.08783931796,152141.3900088043,1,1,0,0,2
789392883,4,4,4650,71,449.91043640038913,6305.136103078341,116432.32511600752,1,2,0,0,3
803805483,1,3,4697,67,427.9881762070051,12453.291234718165,114967.93601693753,1,1,0,1,3
711907083,2,3,2950,64,405.0480518276929,24419.978837223312,172520.46170518006,0,1,0,1,2
