CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Churned,Time
999980728,2,3,2018,28,829,10384,60413,1,2,0,1,1,0,2024-01-08
999980729,0,5,2919,70,626,34983,274760,1,2,2,1,3,0,2024-01-08
999980730,2,1,1002,61,468,1324,149122,1,1,0,1,1,0,2024-01-08
999980731,3,1,1473,70,458,23010,197828,1,2,2,1,0,0,2024-01-08
999980732,1,5,2747,86,723,4118,32022,1,1,1,1,1,0,2024-01-08
999980733,4,3,2199,54,362,29641,85662,1,2,0,0,3,0,2024-01-08
999980734,4,3,2564,88,725,20114,155326,0,0,1,1,1,0,2024-01-08
999980735,0,5,2917,43,648,19310,61190,1,1,1,0,2,0,2024-01-08
999980736,4,3,3212,47,720,16405,35487,1,2,2,0,0,0,2024-01-08
999980737,1,3,1509,23,659,1118,41238,0,1,0,1,0,0,2024-01-08
999980738,0,1,3391,74,729,33766,2033,0,1,0,0,0,0,2024-01-08
999980739,3,3,2110,68,305,12809,249729,1,0,2,1,2,0,2024-01-08
999980740,1,1,1073,28,779,29315,171223,0,0,0,0,0,0,2024-01-08
999980741,0,5,1542,88,813,2380,74207,1,0,0,0,1,0,2024-01-08
999980742,1,1,3124,39,553,13962,81539,1,2,0,0,1,0,2024-01-08
999980743,0,5,2153,66,708,21370,185588,0,1,0,1,1,0,2024-01-08
999980744,1,1,3581,79,831,7458,22567,0,1,2,1,2,0,2024-01-08
999980745,3,1,2168,72,635,1159,27248,0,0,0,0,1,0,2024-01-08
999980746,0,3,3113,43,692,14310,145235,0,2,0,1,0,0,2024-01-08
999980747,2,5,1753,59,500,26591,134567,0,1,0,0,2,0,2024-01-08
999980748,0,5,1049,86,569,29284,198558,0,1,0,0,2,0,2024-01-08
999980749,0,5,2191,50,633,47211,261761,1,2,2,1,2,0,2024-01-08
999980750,3,1,2818,88,663,45738,190681,1,1,2,0,0,0,2024-01-08
999980751,0,3,2624,86,312,40366,197904,1,1,1,1,1,0,2024-01-08
999980752,2,1,2128,57,696,45314,106530,0,0,1,0,0,0,2024-01-08
999980753,1,1,2311,18,745,34359,282859,0,1,1,1,0,0,2024-01-08
999980754,2,1,1625,72,373,35730,113473,1,0,1,1,3,0,2024-01-08
999980755,2,3,3455,23,505,38672,58846,0,0,2,0,2,0,2024-01-08
999980756,3,3,2387,34,367,40252,79637,1,2,0,1,0,0,2024-01-08
999980757,2,5,2432,77,692,39200,122465,1,2,0,0,3,0,2024-01-08
999980758,1,3,1062,86,576,33210,231954,0,2,0,1,2,0,2024-01-08
999980759,1,3,970,85,697,26732,228720,0,1,0,1,0,0,2024-01-08
999980760,1,3,935,65,634,6007,68925,1,1,2,1,0,0,2024-01-08
999980761,1,1,2155,34,609,11735,64803,1,2,1,1,3,0,2024-01-08
999980762,2,1,3458,59,654,43071,270221,1,0,2,0,2,0,2024-01-08
999980763,2,3,3292,32,813,2443,92458,0,2,2,1,0,0,2024-01-08
999980764,0,5,2043,47,589,24817,220860,1,2,0,1,3,0,2024-01-08
999980765,1,3,1120,52,347,7193,146107,1,1,2,1,2,0,2024-01-08
999980766,4,3,2269,30,385,27959,85588,1,1,0,0,1,0,2024-01-08
999980767,2,3,928,30,362,25324,66068,1,0,0,1,1,0,2024-01-08
999980768,1,5,2957,25,806,4188,284890,1,2,0,0,3,0,2024-01-08
999980769,2,1,2961,52,401,14121,85431,1,1,0,0,0,0,2024-01-08
999980770,3,3,3167,50,753,14939,199970,0,1,0,0,3,0,2024-01-08
999980771,4,3,993,30,744,18425,177467,1,1,2,0,3,0,2024-01-08
999980772,0,5,2783,48,338,34294,220391,0,1,2,0,0,0,2024-01-08
999980773,2,3,1788,47,749,27021,293417,0,2,0,1,3,0,2024-01-08
999980774,0,1,2059,43,728,18471,93707,0,2,0,0,0,0,2024-01-08
999980775,4,1,3020,66,492,5185,57800,0,0,0,1,1,0,2024-01-08
999980776,3,3,3127,50,354,12168,15233,1,2,0,0,3,0,2024-01-08
999980777,0,5,2754,70,524,47064,233364,0,2,2,1,0,0,2024-01-08
999980778,1,3,1174,68,478,49548,39122,1,0,1,1,2,0,2024-01-08
999980779,3,3,1406,81,511,46495,86246,1,2,0,1,0,0,2024-01-08
999980780,4,5,1335,90,531,6312,279949,0,0,1,1,0,0,2024-01-08
999980781,2,5,2631,54,657,19445,183058,1,0,0,1,2,0,2024-01-08
999980782,0,1,2305,21,396,999,210775,0,0,1,0,3,0,2024-01-08
999980783,3,3,2479,27,601,37911,170649,0,2,1,1,2,0,2024-01-08
999980784,3,3,2278,70,618,34862,91783,1,2,2,0,2,0,2024-01-08
999980785,2,3,1015,43,756,33986,41935,0,2,1,1,0,0,2024-01-08
999980786,4,1,1514,52,468,9650,54653,1,2,1,0,2,0,2024-01-08
999980787,4,1,3453,57,523,5505,95161,0,2,0,0,3,0,2024-01-08
999980788,2,1,1679,66,312,30324,177233,1,0,1,0,1,0,2024-01-08
999980789,4,5,979,47,491,47441,41838,0,1,0,0,1,0,2024-01-08
999980790,0,5,3201,86,825,17530,36103,1,0,2,0,3,0,2024-01-08
999980791,3,3,2166,34,532,41882,118195,0,1,2,0,3,0,2024-01-08
999980792,4,1,1129,70,312,31476,171949,1,0,1,0,2,0,2024-01-08
999980793,3,1,1563,43,435,10353,204553,0,2,0,1,2,0,2024-01-08
999980794,4,5,2796,47,637,14986,183943,0,2,0,1,3,0,2024-01-08
999980795,3,5,2418,81,508,14533,248987,0,1,0,0,1,0,2024-01-08
999980796,3,3,2655,45,365,17307,258413,0,0,1,0,2,0,2024-01-08
999980797,2,1,3448,23,752,13249,277623,0,1,1,0,0,0,2024-01-08
999980798,2,5,1230,76,442,14961,266254,0,1,2,1,0,0,2024-01-08
999980799,4,1,2103,34,718,15875,9622,1,1,2,0,2,0,2024-01-08
999980800,0,3,2101,21,480,39133,285425,0,0,0,0,2,0,2024-01-08
999980801,0,3,3100,32,496,13475,66265,0,2,0,0,0,0,2024-01-08
999980802,3,3,2604,65,441,30091,69110,1,0,2,1,1,0,2024-01-08
999980803,1,5,1312,86,443,22112,37921,1,1,1,1,1,0,2024-01-08
999980804,1,3,3013,83,736,34571,67807,0,1,0,0,1,0,2024-01-08
999980805,2,5,3341,28,483,45751,94798,0,0,2,0,2,0,2024-01-08
999980806,0,3,2695,63,642,38110,160164,0,2,0,1,0,0,2024-01-08
999980807,3,5,2135,90,626,24585,137618,0,1,0,1,3,0,2024-01-08
999980808,2,5,2995,90,396,26619,252786,0,2,0,0,1,0,2024-01-08
999980809,4,5,2018,56,649,3740,8995,1,1,2,1,3,0,2024-01-08
999980810,2,5,3122,72,766,25159,191674,1,2,2,0,1,0,2024-01-08
999980811,3,5,3049,86,630,1445,38772,0,2,1,1,3,0,2024-01-08
999980812,4,5,1082,54,847,15411,33484,0,1,0,0,3,0,2024-01-08
999980813,2,5,1802,61,545,23911,35438,1,0,2,1,3,0,2024-01-08
999980814,1,5,3149,70,459,22588,114855,0,2,2,0,2,0,2024-01-08
999980815,1,5,968,63,673,43112,285054,1,1,0,0,3,0,2024-01-08
999980816,4,5,2262,86,478,6703,79262,1,2,0,0,0,0,2024-01-08
999980817,2,1,3531,86,635,34748,285504,0,0,1,0,1,0,2024-01-08
999980818,1,3,3543,45,651,43281,250937,0,2,1,1,2,0,2024-01-08
999980819,2,5,1581,63,628,6477,159216,1,0,2,0,2,0,2024-01-08
999980820,4,5,1965,30,361,35332,3801,0,0,1,0,0,0,2024-01-08
999980821,2,3,1692,63,530,24913,60173,0,2,0,0,2,0,2024-01-08
999980822,4,5,2747,25,710,48674,298387,0,0,1,0,3,0,2024-01-08
999980823,3,1,2097,34,584,34990,221884,1,2,0,0,2,0,2024-01-08
999980824,4,1,2083,54,488,18999,259431,1,1,1,1,3,0,2024-01-08
999980825,2,1,1118,28,498,22672,207964,1,0,2,0,1,0,2024-01-08
999980826,4,1,3265,81,323,46885,140834,0,2,1,1,3,0,2024-01-08
999980827,3,5,2783,65,747,22730,172498,0,1,1,0,3,0,2024-01-08
999980828,2,1,2459,85,775,41533,116279,0,0,2,1,3,0,2024-01-08
999980829,2,1,2868,43,573,30712,44271,1,1,0,1,3,0,2024-01-08
999980830,2,5,3261,63,811,27765,31092,1,0,1,1,2,0,2024-01-08
999980831,0,1,1663,19,452,17658,184434,0,1,0,0,2,0,2024-01-08
999980832,0,3,2729,81,387,41496,130444,1,0,1,1,2,0,2024-01-08
999980833,3,5,2637,23,814,34674,191492,1,1,2,1,2,0,2024-01-08
999980834,4,1,1221,83,698,10750,78943,0,0,2,1,3,0,2024-01-08
999980835,4,3,3471,57,592,44434,141523,0,2,1,0,2,0,2024-01-08
999980836,3,3,2302,19,812,18038,181434,0,1,1,0,0,0,2024-01-08
999980837,0,3,1563,68,484,2451,188540,1,0,2,0,2,0,2024-01-08
999980838,3,1,2962,76,388,22196,271970,1,1,1,1,1,0,2024-01-08
999980839,3,3,2642,21,418,37815,98650,1,1,2,0,1,0,2024-01-08
999980840,1,3,3620,65,504,7114,243417,0,0,0,0,1,0,2024-01-08
999980841,4,3,1540,56,365,8642,95796,0,0,2,0,0,0,2024-01-08
999980842,0,1,1643,57,344,43302,194812,1,0,2,0,3,0,2024-01-08
999980843,2,5,1605,45,817,47170,217827,1,2,0,1,3,0,2024-01-08
999980844,4,1,1858,52,429,17561,43493,0,2,2,0,1,0,2024-01-08
999980845,0,3,1931,54,662,47201,133991,0,1,1,0,1,0,2024-01-08
999980846,1,1,3477,59,616,3087,196434,1,1,0,0,1,0,2024-01-08
999980847,2,1,1408,47,423,34167,78380,1,1,2,0,3,0,2024-01-08
999980848,3,5,3095,81,804,49945,66495,1,2,2,0,2,0,2024-01-08
999980849,0,5,3493,63,605,26465,202892,1,2,2,1,3,0,2024-01-08
999980850,0,3,2065,52,570,36053,285971,0,1,0,1,2,0,2024-01-08
999980851,2,3,1743,61,815,30469,188221,0,0,2,1,3,0,2024-01-08
999980852,0,3,1024,47,740,42375,202497,1,2,1,1,3,0,2024-01-08
999980853,4,5,3073,88,565,14537,214742,1,1,0,1,1,0,2024-01-08
999980854,4,3,1721,81,362,17639,226402,0,2,1,0,0,0,2024-01-08
999980855,0,5,2278,54,611,4181,20937,0,2,2,1,2,0,2024-01-08
999980856,0,3,3502,90,510,16343,78551,0,0,0,0,1,0,2024-01-08
999980857,2,1,1386,63,611,32322,220952,0,2,2,1,0,0,2024-01-08
999980858,3,5,982,50,560,25481,270760,0,1,0,1,2,0,2024-01-08
999980859,1,1,1531,70,818,43260,10890,0,1,0,0,3,0,2024-01-08
999980860,1,5,3089,56,606,2855,234647,0,1,2,1,2,0,2024-01-08
999980861,2,1,3127,50,716,31807,21594,0,2,0,1,0,0,2024-01-08
999980862,3,1,3234,79,727,25208,175123,0,1,2,0,1,0,2024-01-08
999980863,3,5,2206,30,657,13433,87680,1,0,2,1,3,0,2024-01-08
999980864,2,5,2324,59,826,41552,162545,0,0,2,0,2,0,2024-01-08
999980865,1,3,2742,32,574,24385,289794,0,1,0,1,2,0,2024-01-08
999980866,1,1,1147,54,791,12052,157099,1,1,0,0,2,0,2024-01-08
999980867,2,1,2830,88,320,23395,259745,0,0,1,1,3,0,2024-01-08
999980868,2,5,3153,32,669,17902,240659,1,1,0,1,0,0,2024-01-08
999980869,2,5,1152,38,660,3415,122615,0,0,1,0,0,0,2024-01-08
999980870,2,1,2715,77,405,2557,75760,1,1,0,0,3,0,2024-01-08
999980871,0,3,3011,47,722,49691,70187,1,0,2,0,2,0,2024-01-08
999980872,4,1,915,81,528,35827,250459,0,0,1,1,3,0,2024-01-08
999980873,2,5,3296,52,628,15018,178705,1,0,0,1,2,0,2024-01-08
999980874,2,1,1212,36,845,22882,288175,0,2,1,0,0,0,2024-01-08
999980875,3,5,1920,83,553,5277,209073,1,2,1,1,3,0,2024-01-08
999980876,1,3,3451,66,323,13590,23130,1,2,1,1,1,0,2024-01-08
999980877,0,5,2718,68,814,49119,223440,0,0,0,0,3,0,2024-01-08
999980878,2,3,2555,70,753,18711,77753,1,1,2,0,3,0,2024-01-08
999980879,4,3,2105,90,606,44237,49553,1,2,0,1,0,0,2024-01-08
999980880,0,1,1925,79,749,38842,227836,0,0,0,0,1,0,2024-01-08
999980881,4,3,1187,72,747,49187,71131,1,2,2,0,3,0,2024-01-08
999980882,4,3,1536,59,828,15627,258006,1,0,2,1,0,0,2024-01-08
999980883,0,5,1420,57,514,46098,59037,0,0,0,0,1,0,2024-01-08
999980884,1,1,2349,90,492,3258,282190,0,1,1,1,0,0,2024-01-08
999980885,0,5,3163,41,752,21349,224087,1,0,2,0,3,0,2024-01-08
999980886,4,5,2984,34,639,42078,37107,1,2,0,0,2,0,2024-01-08
999980887,2,5,919,76,374,42490,167326,1,0,0,1,0,0,2024-01-08
999980888,1,1,1656,63,306,13798,295851,1,1,2,0,0,0,2024-01-08
999980889,4,1,2052,81,835,29579,121494,1,2,2,0,0,0,2024-01-08
999980890,4,5,3337,68,734,45361,158663,1,0,2,0,0,0,2024-01-08
999980891,1,3,1142,43,346,43059,109880,0,2,2,1,1,0,2024-01-08
999980892,0,3,2367,61,835,48367,122325,1,2,1,1,2,0,2024-01-08
999980893,3,5,3078,50,336,29915,40802,0,0,2,0,0,0,2024-01-08
999980894,4,1,2074,30,337,9777,286,1,2,2,1,2,0,2024-01-08
999980895,4,1,3565,36,612,1114,242628,1,2,2,0,0,0,2024-01-08
999980896,2,5,1393,90,705,43550,160899,0,0,2,1,3,0,2024-01-08
999980897,3,1,2081,23,723,12075,179391,0,1,2,0,3,0,2024-01-08
999980898,1,3,2725,72,516,42647,249883,1,2,2,0,3,0,2024-01-08
999980899,3,3,2275,28,325,25434,105927,0,0,2,1,3,0,2024-01-08
999980900,3,3,2128,28,740,45669,205032,1,0,2,1,1,0,2024-01-08
999980901,3,3,1688,85,399,35432,276879,0,0,2,1,3,0,2024-01-08
999980902,0,5,1015,90,611,46365,203023,0,1,0,0,3,0,2024-01-08
999980903,0,1,1721,85,579,14290,152334,1,1,2,0,0,0,2024-01-08
999980904,4,5,1096,61,491,4893,89085,1,0,1,0,0,0,2024-01-08
999980905,1,3,1981,74,520,37792,206640,1,0,2,1,3,0,2024-01-08
999980906,1,1,2416,18,806,26000,199682,1,0,0,0,1,0,2024-01-08
999980907,2,5,1422,90,407,23024,155342,0,1,0,0,2,0,2024-01-08
999980908,3,5,3285,70,484,11512,239247,0,0,0,1,2,0,2024-01-08
999980909,3,5,946,18,520,15810,232327,0,2,1,1,2,0,2024-01-08
999980910,3,1,3261,90,640,21229,154116,1,0,0,0,0,0,2024-01-08
999980911,3,5,2716,61,727,38843,78774,1,1,0,1,0,0,2024-01-08
999980912,3,5,1790,19,515,21225,245499,0,1,1,0,3,0,2024-01-08
999980913,1,3,1862,38,416,40314,68314,0,0,0,1,0,0,2024-01-08
999980914,3,3,1572,30,532,17927,293853,1,2,0,0,0,0,2024-01-08
999980915,4,1,2653,81,511,15360,166782,0,2,2,0,1,0,2024-01-08
999980916,3,3,2356,68,551,37510,191810,0,2,2,1,3,0,2024-01-08
999980917,0,1,1449,28,839,36651,83417,0,0,0,1,0,0,2024-01-08
999980918,3,1,3471,39,376,10028,220210,0,0,0,1,1,0,2024-01-08
999980919,1,5,2584,81,504,31830,246585,1,0,2,0,3,0,2024-01-08
999980920,2,3,3143,85,625,22502,193250,1,0,0,1,2,0,2024-01-08
999980921,4,1,1551,74,317,8787,205134,0,0,2,0,0,0,2024-01-08
999980922,0,3,2152,21,743,14615,62850,0,2,0,0,2,0,2024-01-08
999980923,0,3,1907,48,756,7259,66019,0,1,2,1,3,0,2024-01-08
999980924,4,5,3292,48,589,41836,114800,1,1,2,0,3,0,2024-01-08
999980925,4,3,1502,90,467,30929,187957,1,1,0,1,0,0,2024-01-08
999980926,4,3,3134,28,416,16675,232864,1,0,1,1,2,0,2024-01-08
999980927,1,1,3229,85,779,27720,10162,1,1,2,0,0,0,2024-01-08
999980928,1,1,3600,32,307,12734,40950,1,2,0,0,2,0,2024-01-08
999980929,3,5,2760,45,469,17565,149354,1,2,0,1,2,0,2024-01-08
999980930,1,3,2206,41,310,34849,230816,1,0,0,1,2,0,2024-01-08
999980931,1,5,2562,41,709,14590,41428,1,1,2,1,2,0,2024-01-08
999980932,0,1,1607,52,435,46648,104997,1,0,1,1,1,0,2024-01-08
999980933,1,5,1824,25,542,6398,72704,1,2,0,1,0,0,2024-01-08
999980934,2,3,2588,83,371,1048,261209,0,0,0,0,0,0,2024-01-08
999980935,0,3,1956,74,545,27570,58476,0,1,0,1,0,0,2024-01-08
999980936,0,1,1958,43,523,11684,154543,0,0,0,0,3,0,2024-01-08
999980937,4,5,3545,90,548,48842,80398,0,2,2,1,3,0,2024-01-08
999980938,2,5,2298,25,446,41091,220634,0,2,0,0,1,0,2024-01-08
999980939,3,3,3247,76,402,38635,186688,0,0,0,1,1,0,2024-01-08
999980940,3,5,2934,63,538,6533,194434,0,0,2,1,0,0,2024-01-08
999980941,3,3,1842,83,351,36541,263691,1,0,1,1,3,0,2024-01-08
999980942,2,1,1449,86,489,22,126345,1,2,2,0,2,0,2024-01-08
999980943,4,5,1605,83,411,1826,43413,1,1,1,1,3,0,2024-01-08
999980944,1,3,3411,61,480,31792,81964,0,2,0,1,1,0,2024-01-08
999980945,3,3,2220,65,428,3937,230380,1,0,0,1,3,0,2024-01-08
999980946,1,3,2275,70,337,26662,286532,1,1,2,0,2,0,2024-01-08
999980947,4,1,3538,77,519,28449,134719,0,1,2,1,3,0,2024-01-08
999980948,3,1,1621,45,797,9451,252227,1,1,2,1,3,0,2024-01-08
999980949,3,3,905,63,370,32490,138077,0,2,2,1,0,0,2024-01-08
999980950,1,3,3279,18,428,1880,43695,1,2,2,1,2,0,2024-01-08
999980951,3,5,3569,30,709,35141,24781,0,0,2,1,3,0,2024-01-08
999980952,0,5,2970,70,332,34440,503,1,1,1,0,2,0,2024-01-08
999980953,4,1,3160,32,669,7151,181692,1,1,2,0,0,0,2024-01-08
999980954,0,5,3455,30,645,23385,168092,1,2,0,0,2,0,2024-01-08
999980955,0,1,3153,88,376,1100,225893,1,2,1,0,0,0,2024-01-08
999980956,1,1,3248,90,618,16725,148200,1,0,1,0,1,0,2024-01-08
999980957,4,1,3073,30,521,35129,238733,0,2,1,1,2,0,2024-01-08
999980958,4,3,1442,63,560,41642,22384,1,1,0,1,1,0,2024-01-08
999980959,0,5,2606,68,336,3126,144115,0,1,0,1,3,0,2024-01-08
999980960,0,5,3372,77,480,9509,281764,0,2,0,1,1,0,2024-01-08
999980961,0,1,3210,27,503,14086,104042,1,1,2,1,1,0,2024-01-08
999980962,2,1,1149,25,595,19211,294050,1,0,0,0,3,0,2024-01-08
999980963,2,3,1914,66,698,11604,77232,1,1,1,0,3,0,2024-01-08
999980964,2,3,2173,47,799,39876,5532,0,1,1,0,2,0,2024-01-08
999980965,0,5,1109,28,403,38442,266513,0,0,1,0,3,0,2024-01-08
999980966,1,3,3505,57,738,33134,26737,1,0,2,0,2,0,2024-01-08
999980967,4,5,2490,45,495,12895,67083,0,2,2,0,3,0,2024-01-08
999980968,3,1,3317,25,450,23198,172927,0,1,0,1,1,0,2024-01-08
999980969,3,1,2501,19,315,21313,287710,1,2,0,0,1,0,2024-01-08
999980970,1,1,3446,72,528,39222,230086,0,2,1,0,0,0,2024-01-08
999980971,3,1,1033,90,827,32282,115172,1,0,2,0,0,0,2024-01-08
999980972,1,3,1686,38,685,1205,130831,0,1,2,0,3,0,2024-01-08
999980973,0,5,2680,32,378,27463,152211,0,0,2,0,0,0,2024-01-08
999980974,4,5,3010,76,466,37045,292054,0,1,2,0,3,0,2024-01-08
999980975,0,3,1343,32,470,35257,194069,0,1,2,0,1,0,2024-01-08
999980976,2,5,1987,74,447,1200,195943,1,2,2,1,1,0,2024-01-08
999980977,2,1,1681,86,342,38857,20207,0,0,1,1,2,0,2024-01-08
999980978,0,3,1388,32,747,12305,7990,0,2,2,1,2,0,2024-01-08
999980979,4,1,1985,19,686,49543,244302,0,1,0,1,2,0,2024-01-08
999980980,2,1,1826,79,734,4599,176316,0,0,0,1,0,0,2024-01-08
999980981,4,5,2032,43,442,27408,66210,1,2,2,0,3,0,2024-01-08
999980982,2,5,2467,63,325,39940,291706,1,0,1,1,3,0,2024-01-08
999980983,2,5,1621,76,801,8109,54931,1,0,1,1,0,0,2024-01-08
999980984,0,3,3019,86,651,10569,46041,1,1,1,1,3,0,2024-01-08
999980985,1,1,1265,34,805,25924,203051,0,0,2,0,1,0,2024-01-08
999980986,3,3,3542,83,354,10857,64415,0,0,1,0,1,0,2024-01-08
999980987,3,3,3292,74,464,36422,8906,0,2,1,0,3,0,2024-01-08
999980988,2,5,3089,88,401,22627,184400,1,1,0,0,3,0,2024-01-08
999980989,4,5,1489,65,800,33995,26929,1,1,1,1,0,0,2024-01-08
999980990,2,5,2581,86,632,11406,107681,1,2,2,0,0,0,2024-01-08
999980991,1,5,2343,74,347,17185,45855,1,2,1,0,3,0,2024-01-08
999980992,4,5,3614,70,512,24023,220550,0,2,0,1,0,0,2024-01-08
999980993,2,3,1475,23,340,10312,233592,1,1,1,0,0,0,2024-01-08
999980994,0,5,3022,50,560,20044,137862,1,0,2,0,3,0,2024-01-08
999980995,3,3,1190,47,466,7467,2119,1,0,0,1,1,0,2024-01-08
999980996,0,3,3391,74,480,11797,281708,1,1,2,1,3,0,2024-01-08
999980997,4,1,2314,18,831,8015,117281,1,0,2,1,1,0,2024-01-08
999980998,2,5,2979,68,592,22383,223246,1,2,2,1,1,0,2024-01-08
999980999,1,5,1341,38,802,36515,285908,0,0,2,1,0,0,2024-01-08
999981000,2,1,1397,54,741,49084,110058,1,1,2,1,1,0,2024-01-08
999981001,3,1,2465,54,383,33180,199313,1,1,0,1,0,0,2024-01-08
999981002,3,1,2057,68,749,48349,1704,0,0,2,0,1,0,2024-01-08
999981003,2,1,2753,54,371,25036,27518,0,1,0,1,1,0,2024-01-08
999981004,0,3,1614,68,646,13671,291666,1,2,1,0,2,0,2024-01-08
999981005,4,1,1301,30,795,33349,15190,1,0,0,0,0,0,2024-01-08
999981006,2,3,2295,30,651,48182,206483,1,0,1,1,0,0,2024-01-08
999981007,0,3,1933,39,622,6208,33021,0,1,2,1,1,0,2024-01-08
999981008,4,5,2349,86,662,44635,41303,1,1,1,0,0,0,2024-01-08
999981009,3,1,1218,74,588,30793,290677,0,1,0,1,1,0,2024-01-08
999981010,4,5,3080,39,537,28271,145448,1,1,2,0,2,0,2024-01-08
999981011,4,5,1138,90,726,33396,269563,0,2,2,1,1,0,2024-01-08
999981012,0,5,2877,41,417,23283,19940,1,2,1,1,2,0,2024-01-08
999981013,1,1,2736,39,603,28664,212627,1,2,1,0,1,0,2024-01-08
999981014,4,3,1272,56,710,40531,13471,1,0,0,1,3,0,2024-01-08
999981015,2,3,1060,66,839,22400,57646,1,0,2,0,0,0,2024-01-08
999981016,2,5,3024,54,526,18151,149872,0,0,1,0,0,0,2024-01-08
999981017,1,1,1000,30,342,3577,259579,1,2,2,1,0,0,2024-01-08
999981018,3,1,2543,41,805,49477,7360,1,1,1,1,0,0,2024-01-08
999981019,1,1,1279,45,347,33784,18962,0,1,1,0,2,0,2024-01-08
999981020,4,3,2622,28,376,13426,132145,1,1,1,0,1,0,2024-01-08
999981021,4,5,1162,85,605,3314,115052,0,1,1,0,2,0,2024-01-08
999981022,1,1,1878,34,719,45130,259888,0,1,2,0,0,0,2024-01-08
999981023,4,3,3583,18,406,40390,132154,0,2,1,1,2,0,2024-01-08
999981024,0,5,2488,23,467,24694,216379,1,1,1,0,3,0,2024-01-08
999981025,1,5,3105,77,494,1792,35650,1,1,0,1,3,0,2024-01-08
999981026,0,3,2108,27,403,25354,35669,0,2,2,1,1,0,2024-01-08
999981027,3,1,1134,79,566,45924,262404,0,2,1,0,2,0,2024-01-08
999981028,4,1,1974,32,576,9838,4937,1,0,0,1,1,0,2024-01-08
999981029,4,3,2890,54,658,43602,288059,1,1,1,0,2,0,2024-01-08
999981030,2,3,2946,38,841,30126,59017,0,1,1,1,2,0,2024-01-08
999981031,1,1,1862,74,402,21092,132551,1,1,2,0,2,0,2024-01-08
999981032,2,3,919,19,759,47912,234159,0,1,2,1,0,0,2024-01-08
999981033,0,3,2810,41,396,11141,245925,1,2,2,1,1,0,2024-01-08
999981034,4,3,2541,38,615,10639,48144,1,0,0,1,1,0,2024-01-08
999981035,3,5,955,63,330,5539,276900,1,1,1,0,3,0,2024-01-08
999981036,3,1,2595,38,506,24423,54307,0,0,1,1,3,0,2024-01-08
999981037,4,1,3435,65,384,16894,87265,0,2,2,0,2,0,2024-01-08
999981038,2,3,2130,74,391,47274,176323,1,2,0,1,2,0,2024-01-08
999981039,2,3,3306,74,300,36391,255747,1,1,2,1,1,0,2024-01-08
999981040,3,5,2941,28,457,11354,271880,1,0,2,1,3,0,2024-01-08
999981041,4,3,2923,41,740,33211,81445,0,2,1,1,3,0,2024-01-08
999981042,2,1,2481,48,801,24451,124506,1,1,1,1,2,0,2024-01-08
999981043,2,1,2544,76,798,19516,32317,0,0,0,1,3,0,2024-01-08
999981044,3,3,2161,41,534,37814,245213,1,2,0,1,0,0,2024-01-08
999981045,3,1,1648,83,739,49270,32844,0,2,1,1,2,0,2024-01-08
999981046,2,3,2070,25,411,3075,237012,1,0,1,1,3,0,2024-01-08
999981047,0,1,2202,56,653,16230,293422,0,1,2,0,0,0,2024-01-08
999981048,2,1,3055,65,650,13401,58651,1,0,1,0,1,0,2024-01-08
999981049,0,3,1989,45,677,14647,12195,1,2,1,0,3,0,2024-01-08
999981050,3,5,1737,72,670,21135,133012,1,1,1,0,3,0,2024-01-08
999981051,2,1,2783,28,597,29751,259834,0,2,1,0,3,0,2024-01-08
999981052,3,5,2622,39,335,47798,186893,1,1,1,1,0,0,2024-01-08
999981053,3,1,2749,76,696,28714,21779,1,2,2,1,2,0,2024-01-08
999981054,4,5,1936,79,487,36976,175121,0,0,0,0,3,0,2024-01-08
999981055,3,1,1361,74,621,24702,75604,0,2,0,1,0,0,2024-01-08
999981056,2,3,3073,30,760,38715,268080,0,1,0,1,2,0,2024-01-08
999981057,2,5,1614,76,742,26660,163259,1,1,0,0,0,0,2024-01-08
999981058,3,5,3013,81,635,24250,70439,1,1,0,1,1,0,2024-01-08
999981059,1,3,1522,48,673,1816,294035,1,1,2,1,3,0,2024-01-08
999981060,4,3,1956,54,496,6420,200652,1,1,2,0,0,0,2024-01-08
999981061,1,3,1692,90,364,9466,41521,0,2,2,1,3,0,2024-01-08
999981062,0,5,1867,48,648,16612,1823,0,0,2,0,3,0,2024-01-08
999981063,4,5,3529,90,519,34918,203603,0,1,0,1,3,0,2024-01-08
999981064,4,3,1185,76,737,48934,8391,0,1,0,1,0,0,2024-01-08
999981065,3,5,2932,18,609,21912,164803,1,1,0,0,1,0,2024-01-08
999981066,1,3,1806,43,728,41963,242796,0,0,0,0,0,0,2024-01-08
999981067,4,5,971,54,658,45226,18983,1,0,0,0,3,0,2024-01-08
999981068,1,1,1162,63,641,14138,159562,1,0,2,0,2,0,2024-01-08
999981069,0,3,3399,54,333,36893,70254,1,1,0,0,2,0,2024-01-08
999981070,1,3,1247,32,808,20037,258879,0,1,2,1,0,0,2024-01-08
999981071,4,1,3620,32,743,1926,172135,1,0,2,1,1,0,2024-01-08
999981072,1,5,3299,63,390,19834,234288,1,2,0,1,3,0,2024-01-08
999981073,4,3,2572,50,342,3902,159856,0,0,1,0,3,0,2024-01-08
999981074,1,3,2932,30,334,6219,295486,0,2,1,0,1,0,2024-01-08
