CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Churned,Time
999982996,2,2,1512,17,812,16032,199926,1,0,0,1,1,0,2024-01-15
999982997,0,2,1022,16,772,1701,141736,0,0,2,0,3,0,2024-01-15
999982998,3,3,563,38,347,30424,272552,0,2,2,1,3,0,2024-01-15
999982999,3,3,936,33,836,15087,174075,0,1,0,1,2,0,2024-01-15
999983000,2,2,1001,33,824,36894,241358,1,1,0,0,0,0,2024-01-15
999983001,1,3,1178,50,348,29349,137779,0,1,2,0,1,0,2024-01-15
999983002,4,2,1897,27,384,43856,259243,1,1,1,0,1,0,2024-01-15
999983003,1,3,1842,27,413,10260,260512,1,1,1,1,0,0,2024-01-15
999983004,3,2,1422,46,634,20954,43087,1,0,1,0,0,0,2024-01-15
999983005,1,2,1510,15,510,20968,158266,0,2,0,0,0,0,2024-01-15
999983006,3,1,1355,17,311,41484,123959,1,2,1,0,0,0,2024-01-15
999983007,1,1,1089,16,746,40658,5903,0,2,2,0,2,0,2024-01-15
999983008,1,1,1300,39,306,994,119829,1,1,1,1,1,0,2024-01-15
999983009,3,3,1192,31,772,10020,206532,0,2,2,1,3,0,2024-01-15
999983010,3,1,1946,45,495,17809,25643,0,2,0,1,0,0,2024-01-15
999983011,3,3,1072,33,425,43857,84920,1,0,1,1,1,0,2024-01-15
999983012,3,1,1367,30,801,5683,150927,1,0,2,0,3,0,2024-01-15
999983013,1,3,1846,24,387,19886,2120,0,0,0,1,1,0,2024-01-15
999983014,0,2,1202,31,661,48861,82760,1,1,0,0,2,0,2024-01-15
999983015,1,2,1155,13,847,41354,200008,0,1,1,1,1,0,2024-01-15
999983016,4,1,704,12,846,14594,273228,1,1,1,0,0,0,2024-01-15
999983017,3,2,1664,21,544,25702,173804,0,0,2,1,2,0,2024-01-15
999983018,2,2,1367,28,593,28863,191795,1,1,0,1,0,0,2024-01-15
999983019,3,2,1752,36,516,15485,295466,1,1,1,1,3,0,2024-01-15
999983020,3,3,1754,43,538,7352,269058,0,1,1,1,1,0,2024-01-15
999983021,3,3,1192,40,757,43336,96118,0,0,1,1,1,0,2024-01-15
999983022,1,1,1272,47,723,16318,239614,1,1,1,1,3,0,2024-01-15
999983023,0,3,793,20,844,45219,170575,0,0,1,1,3,0,2024-01-15
999983024,0,2,1787,39,526,10594,7721,1,1,1,0,2,0,2024-01-15
999983025,3,3,1945,37,591,39573,292245,0,0,0,0,0,0,2024-01-15
999983026,4,2,1132,49,434,9329,178767,1,1,1,1,0,0,2024-01-15
999983027,2,1,1071,28,307,2691,157392,1,0,0,1,1,0,2024-01-15
999983028,1,2,682,17,591,26122,176025,0,2,1,0,2,0,2024-01-15
999983029,1,2,1963,16,530,1539,124689,1,1,0,0,1,0,2024-01-15
999983030,1,3,832,20,353,4748,46664,1,2,0,1,0,0,2024-01-15
999983031,1,3,1618,25,542,28134,158681,0,2,0,1,2,0,2024-01-15
999983032,4,3,1212,50,732,32258,215388,1,0,1,1,3,0,2024-01-15
999983033,0,2,844,40,786,22382,124516,1,2,2,1,0,0,2024-01-15
999983034,3,2,1750,42,637,5865,110748,1,0,2,0,2,0,2024-01-15
999983035,0,3,838,17,307,32746,221966,0,1,0,0,0,0,2024-01-15
999983036,1,2,1504,22,623,48963,48149,0,1,0,1,1,0,2024-01-15
999983037,3,3,1143,18,334,19591,220653,1,2,0,1,0,0,2024-01-15
999983038,0,1,1966,36,738,7136,55484,0,1,0,0,2,0,2024-01-15
999983039,1,3,750,10,816,5658,198362,0,2,1,1,1,0,2024-01-15
999983040,2,3,1950,27,413,40394,237191,0,0,0,1,1,0,2024-01-15
999983041,4,1,1544,34,303,8921,60881,0,2,0,1,3,0,2024-01-15
999983042,3,1,1022,27,667,28570,38368,1,2,1,1,1,0,2024-01-15
999983043,4,2,1094,10,406,9567,185382,1,2,1,1,1,0,2024-01-15
999983044,4,2,919,48,459,27740,7545,1,2,0,0,3,0,2024-01-15
999983045,3,1,1598,30,366,24835,205352,1,1,1,0,3,0,2024-01-15
999983046,2,2,799,15,709,25370,193077,0,2,2,1,3,0,2024-01-15
999983047,4,2,1968,41,398,7406,192652,1,0,0,0,2,0,2024-01-15
999983048,4,2,1924,27,593,386,231333,0,2,2,0,0,0,2024-01-15
999983049,0,1,1145,29,795,18257,27543,1,2,2,0,0,0,2024-01-15
999983050,0,3,2016,17,673,44079,237324,0,1,2,1,0,0,2024-01-15
999983051,1,2,1569,14,690,48602,84320,1,2,1,1,0,0,2024-01-15
999983052,0,1,744,26,839,49391,133566,1,2,2,1,3,0,2024-01-15
999983053,3,2,1518,47,712,11459,24089,0,1,2,1,0,0,2024-01-15
999983054,0,1,1978,11,430,14,236762,1,1,0,1,0,0,2024-01-15
999983055,2,1,1835,50,443,47811,286698,0,0,2,1,3,0,2024-01-15
999983056,0,2,803,12,848,39693,266717,0,2,2,1,2,0,2024-01-15
999983057,3,1,1233,31,333,7398,181915,0,2,1,0,3,0,2024-01-15
999983058,4,3,1737,16,611,25876,67607,0,0,2,1,1,0,2024-01-15
999983059,4,2,1996,22,790,38458,271652,0,0,0,1,3,0,2024-01-15
999983060,4,3,813,34,622,19735,157436,1,0,1,1,2,0,2024-01-15
999983061,0,1,1144,42,309,4360,252972,1,2,0,1,2,0,2024-01-15
999983062,3,3,932,50,634,14764,22314,1,1,1,0,3,0,2024-01-15
999983063,0,1,1769,50,744,46727,252981,1,0,1,0,0,0,2024-01-15
999983064,0,1,1499,30,406,26965,266084,0,0,1,1,3,0,2024-01-15
999983065,0,1,1429,18,451,48690,207756,0,1,0,0,2,0,2024-01-15
999983066,2,2,1403,45,752,3448,155506,1,1,0,0,1,0,2024-01-15
999983067,3,1,1843,33,811,8641,5899,0,2,2,0,2,0,2024-01-15
999983068,4,1,1818,34,697,13823,134159,1,0,1,0,0,0,2024-01-15
999983069,4,3,612,47,362,37563,269748,0,1,2,0,2,0,2024-01-15
999983070,4,3,725,16,833,49285,46880,1,1,0,1,1,0,2024-01-15
999983071,0,3,1920,37,807,24851,19748,1,1,2,1,1,0,2024-01-15
999983072,2,1,547,39,424,36304,224627,1,2,0,0,0,0,2024-01-15
999983073,4,1,1280,28,320,38331,165257,0,1,2,1,2,0,2024-01-15
999983074,2,2,800,38,320,31101,226414,0,2,2,1,2,0,2024-01-15
999983075,3,1,894,29,521,25575,116282,0,2,2,0,0,0,2024-01-15
999983076,0,2,1405,45,538,33510,227405,1,2,0,0,0,0,2024-01-15
999983077,4,2,1067,39,372,42403,69274,1,2,1,1,1,0,2024-01-15
999983078,1,1,968,23,782,19241,103790,1,2,1,1,0,0,2024-01-15
999983079,2,2,1728,33,707,17113,251779,0,1,1,0,2,0,2024-01-15
999983080,3,2,629,47,432,37373,56466,1,1,1,0,1,0,2024-01-15
999983081,0,1,749,34,720,38850,246656,1,0,2,1,0,0,2024-01-15
999983082,3,1,1631,42,607,42924,226169,0,2,0,0,0,0,2024-01-15
999983083,0,1,1315,17,331,46260,206021,0,1,1,1,1,0,2024-01-15
999983084,3,3,1906,45,474,38130,223145,0,1,0,0,0,0,2024-01-15
999983085,4,2,1177,40,626,49212,285546,0,1,1,0,1,0,2024-01-15
999983086,0,3,912,18,341,39834,145951,1,2,2,0,3,0,2024-01-15
999983087,1,2,1374,35,383,22407,84051,0,0,0,0,2,0,2024-01-15
999983088,4,2,1556,19,464,22079,27911,1,2,1,0,0,0,2024-01-15
999983089,3,1,1708,21,397,19509,71265,0,2,2,1,0,0,2024-01-15
999983090,3,2,1370,15,520,25756,71385,1,1,2,0,0,0,2024-01-15
999983091,3,1,1866,34,387,15558,41750,1,1,2,0,3,0,2024-01-15
999983092,0,2,881,10,521,4024,39182,0,1,1,0,1,0,2024-01-15
999983093,4,3,853,19,592,34407,24308,1,0,1,1,0,0,2024-01-15
999983094,1,2,1968,45,479,34069,112555,1,0,2,1,1,0,2024-01-15
999983095,2,1,1505,49,756,43876,194385,1,1,0,1,3,0,2024-01-15
999983096,0,1,1167,30,607,27669,61242,0,1,2,1,3,0,2024-01-15
999983097,0,1,1215,30,570,6197,161268,0,2,2,1,1,0,2024-01-15
999983098,2,3,1375,34,588,7722,20501,0,1,1,1,0,0,2024-01-15
999983099,0,1,568,18,462,34352,40866,1,2,0,1,3,0,2024-01-15
999983100,1,3,1503,41,667,39327,203796,0,0,1,0,3,0,2024-01-15
999983101,0,2,971,32,753,39167,82582,0,0,1,1,0,0,2024-01-15
999983102,1,2,1891,27,524,22055,180252,1,1,2,0,0,0,2024-01-15
999983103,3,3,672,17,710,46043,91265,1,2,1,1,2,0,2024-01-15
999983104,1,1,970,11,509,33157,54486,1,0,0,0,2,0,2024-01-15
999983105,3,2,1664,37,498,36832,136070,1,0,0,1,3,0,2024-01-15
999983106,2,1,1797,34,392,44220,215571,0,1,0,0,1,0,2024-01-15
999983107,2,1,825,26,721,18412,58649,0,1,0,1,2,0,2024-01-15
999983108,2,2,1185,20,337,687,83359,0,0,0,1,2,0,2024-01-15
999983109,1,3,2000,49,382,44819,74037,0,2,2,1,2,0,2024-01-15
999983110,4,3,1866,23,438,16001,260805,0,2,0,1,1,0,2024-01-15
999983111,0,2,1446,50,609,34837,237846,1,0,2,1,1,0,2024-01-15
999983112,1,3,526,29,426,42726,159178,0,1,2,1,2,0,2024-01-15
999983113,0,2,1852,40,791,37158,122316,1,0,0,0,0,0,2024-01-15
999983114,0,1,873,17,362,21619,157101,1,0,1,0,1,0,2024-01-15
999983115,3,2,816,38,386,35912,5399,1,0,2,1,2,0,2024-01-15
999983116,4,3,763,26,685,20963,181197,0,1,2,1,2,0,2024-01-15
999983117,1,3,1806,34,829,39782,72412,1,0,2,1,1,0,2024-01-15
999983118,1,1,1728,35,346,39639,126305,1,2,2,1,1,0,2024-01-15
999983119,2,1,1599,38,681,18237,123779,0,1,0,1,3,0,2024-01-15
999983120,2,2,1680,35,656,28091,28481,1,2,2,1,0,0,2024-01-15
999983121,2,3,1394,10,607,25750,207592,0,2,0,1,1,0,2024-01-15
999983122,0,1,1518,20,556,44087,44722,0,2,1,0,0,0,2024-01-15
999983123,3,1,1258,43,807,35829,259678,1,2,1,0,0,0,2024-01-15
999983124,0,3,1463,39,376,19558,287815,0,1,0,1,3,0,2024-01-15
999983125,3,3,1307,49,424,18310,242983,0,0,0,0,2,0,2024-01-15
999983126,2,3,1745,14,397,40439,215537,0,0,0,0,0,0,2024-01-15
999983127,4,2,1273,23,733,38133,238353,0,1,2,0,0,0,2024-01-15
999983128,4,3,795,18,542,22173,54869,0,0,1,1,0,0,2024-01-15
999983129,3,2,1453,37,585,46252,221186,1,1,1,1,3,0,2024-01-15
999983130,4,3,711,43,377,49395,258550,1,0,1,1,0,0,2024-01-15
999983131,4,1,617,26,531,25931,122871,0,1,1,1,1,0,2024-01-15
999983132,2,2,540,42,705,9466,124405,0,2,1,1,1,0,2024-01-15
999983133,2,2,1574,12,336,22830,137147,0,1,0,1,2,0,2024-01-15
999983134,1,3,1209,14,365,29700,125205,0,2,1,1,3,0,2024-01-15
999983135,3,3,693,37,767,20853,232601,0,2,2,0,3,0,2024-01-15
999983136,4,3,1847,31,442,421,58767,0,2,1,1,2,0,2024-01-15
999983137,3,2,1460,48,418,37759,35479,0,0,0,1,3,0,2024-01-15
999983138,4,3,1949,49,363,47885,275040,1,1,2,0,2,0,2024-01-15
999983139,1,1,934,11,377,20421,215750,1,0,1,0,2,0,2024-01-15
999983140,0,3,1279,47,638,33277,33475,0,2,2,1,3,0,2024-01-15
999983141,4,3,1101,30,357,45892,3594,1,2,2,0,3,0,2024-01-15
999983142,0,1,1176,48,350,27220,18643,1,2,0,1,3,0,2024-01-15
999983143,3,1,979,13,361,9893,101439,1,0,2,1,1,0,2024-01-15
999983144,1,2,1253,23,558,1591,285972,1,1,1,1,1,0,2024-01-15
999983145,3,1,1214,16,428,4910,116668,0,1,1,1,0,0,2024-01-15
999983146,2,3,1513,39,647,46341,109865,1,0,2,0,2,0,2024-01-15
999983147,0,3,557,49,304,2265,133447,0,2,1,0,3,0,2024-01-15
999983148,3,3,589,35,348,4279,173698,1,2,2,1,0,0,2024-01-15
999983149,3,2,1028,34,374,16174,224417,0,0,1,0,2,0,2024-01-15
999983150,1,2,1452,26,517,32664,10656,1,2,1,0,2,0,2024-01-15
999983151,0,3,938,42,411,35648,266361,0,1,1,1,1,0,2024-01-15
999983152,1,1,1752,40,719,29305,267922,0,1,1,1,0,0,2024-01-15
999983153,1,3,1310,43,740,2714,239194,0,0,1,0,0,0,2024-01-15
999983154,1,2,1728,11,776,23874,60370,1,2,1,0,2,0,2024-01-15
999983155,0,2,1802,26,302,2021,162981,1,2,2,0,2,0,2024-01-15
999983156,3,1,798,20,313,20538,48745,1,2,2,0,1,0,2024-01-15
999983157,3,3,1841,24,326,49861,210638,0,1,0,0,0,0,2024-01-15
999983158,3,3,1107,20,754,47060,261818,1,1,2,0,3,0,2024-01-15
999983159,1,1,817,10,758,43498,188945,0,0,1,1,0,0,2024-01-15
999983160,1,3,622,11,374,38463,96237,0,2,2,0,1,0,2024-01-15
999983161,4,3,1432,11,750,4676,52741,0,0,0,1,2,0,2024-01-15
999983162,2,1,1907,49,685,5219,169711,0,2,1,0,3,0,2024-01-15
999983163,2,1,1506,50,388,18727,33473,1,2,2,1,1,0,2024-01-15
999983164,1,1,1475,42,810,33626,168346,1,0,1,0,2,0,2024-01-15
999983165,0,2,1023,27,842,13505,175763,1,0,2,0,3,0,2024-01-15
999983166,4,1,1506,39,479,11153,86368,0,2,0,1,1,0,2024-01-15
999983167,0,2,1016,10,705,189,145544,1,2,0,1,1,0,2024-01-15
999983168,4,1,1095,14,324,37005,230535,1,0,0,0,0,0,2024-01-15
999983169,0,3,1992,50,589,20118,242954,1,2,1,1,1,0,2024-01-15
999983170,3,2,1762,42,783,13017,2917,0,1,0,0,2,0,2024-01-15
999983171,1,3,1183,23,787,7229,13268,1,1,2,1,2,0,2024-01-15
999983172,1,3,1840,13,416,13066,150842,1,0,0,1,1,0,2024-01-15
999983173,2,2,917,42,462,27497,186295,1,1,0,0,0,0,2024-01-15
999983174,2,3,1891,20,712,33878,231556,0,1,0,1,0,0,2024-01-15
999983175,4,3,1189,29,596,18299,266632,0,1,2,1,3,0,2024-01-15
999983176,3,3,931,43,487,7734,206733,1,1,1,0,1,0,2024-01-15
999983177,1,3,524,39,561,31019,141966,1,0,1,1,3,0,2024-01-15
999983178,2,3,574,21,613,47987,283954,0,2,1,0,2,0,2024-01-15
999983179,3,2,1530,43,565,42478,133730,0,0,0,1,1,0,2024-01-15
999983180,3,3,1072,42,735,27978,68598,0,0,1,0,1,0,2024-01-15
999983181,4,3,838,34,306,5012,93115,0,0,0,0,1,0,2024-01-15
999983182,4,2,1735,15,499,30228,172880,0,1,1,0,2,0,2024-01-15
999983183,4,1,1122,34,539,24904,15037,1,2,1,0,1,0,2024-01-15
999983184,4,1,905,34,579,24905,106473,0,2,1,1,0,0,2024-01-15
999983185,4,2,2008,24,782,5949,36576,0,1,1,0,1,0,2024-01-15
999983186,0,1,1308,41,577,29678,269163,0,0,2,0,3,0,2024-01-15
999983187,4,1,1665,22,774,117,206684,0,2,2,0,0,0,2024-01-15
999983188,1,1,1889,18,806,17568,177152,1,2,0,1,3,0,2024-01-15
999983189,3,3,1476,43,441,13445,219013,0,2,2,0,1,0,2024-01-15
999983190,4,2,977,43,838,1540,122454,1,2,1,1,3,0,2024-01-15
999983191,0,3,1347,45,636,10133,180292,1,0,2,1,2,0,2024-01-15
999983192,3,2,919,11,410,15399,184441,1,1,0,1,2,0,2024-01-15
999983193,2,2,1287,22,351,14027,46349,0,2,1,0,0,0,2024-01-15
999983194,0,2,1613,45,387,46621,85155,0,2,2,1,2,0,2024-01-15
999983195,4,2,1282,48,408,16414,46653,0,2,2,0,3,0,2024-01-15
999983196,4,2,1386,38,363,15180,227525,1,1,1,1,2,0,2024-01-15
999983197,4,2,693,14,741,26470,148502,0,2,2,1,3,0,2024-01-15
999983198,0,2,1571,41,812,38588,218484,0,1,2,1,1,0,2024-01-15
999983199,1,1,1687,41,749,3851,100218,0,0,1,1,1,0,2024-01-15
999983200,4,2,517,29,362,43875,14007,1,2,2,0,1,0,2024-01-15
999983201,1,2,852,38,657,31307,195874,0,1,1,1,2,0,2024-01-15
999983202,1,2,582,46,458,45240,53704,0,0,1,1,0,0,2024-01-15
999983203,3,2,800,46,350,23521,223743,0,2,2,0,2,0,2024-01-15
999983204,0,3,1502,26,771,42694,210914,0,1,1,1,0,0,2024-01-15
999983205,4,2,1205,47,767,48004,39189,1,2,2,0,0,0,2024-01-15
999983206,3,2,1237,34,723,30006,290498,0,2,0,1,2,0,2024-01-15
999983207,1,1,627,41,588,30377,206601,1,0,1,0,3,0,2024-01-15
999983208,1,2,960,42,663,12156,129464,0,0,1,1,0,0,2024-01-15
999983209,3,3,885,12,496,16805,279331,1,0,2,0,2,0,2024-01-15
999983210,4,2,1519,10,729,18743,281493,0,0,1,0,0,0,2024-01-15
999983211,1,2,1373,46,839,28017,212435,0,0,2,0,3,0,2024-01-15
999983212,2,2,1063,21,478,29663,83457,0,2,1,1,1,0,2024-01-15
999983213,1,2,1389,30,732,3430,180422,1,0,2,1,0,0,2024-01-15
999983214,4,1,1310,12,406,31531,255478,0,0,0,0,0,0,2024-01-15
999983215,4,2,878,14,549,8518,118771,0,0,2,0,3,0,2024-01-15
999983216,4,1,698,29,614,37903,288954,0,2,1,0,3,0,2024-01-15
999983217,3,2,1522,45,637,48111,5996,1,2,1,1,1,0,2024-01-15
999983218,4,3,921,28,818,47279,26406,1,2,1,0,0,0,2024-01-15
999983219,4,1,717,17,331,40059,159478,1,1,2,1,1,0,2024-01-15
999983220,2,1,1729,27,414,21582,220983,1,1,2,1,2,0,2024-01-15
999983221,1,1,1814,38,779,43674,18526,1,1,0,0,3,0,2024-01-15
999983222,0,2,517,31,534,39764,298213,0,0,2,0,3,0,2024-01-15
999983223,4,3,1359,37,333,26070,120603,1,2,2,1,2,0,2024-01-15
999983224,2,3,1065,17,700,49491,106091,1,1,0,1,3,0,2024-01-15
999983225,3,3,1102,10,752,34872,74380,1,2,0,1,2,0,2024-01-15
999983226,1,3,890,26,630,37391,178503,0,1,1,1,0,0,2024-01-15
999983227,3,2,1092,10,757,19281,160524,1,2,0,0,3,0,2024-01-15
999983228,1,3,1576,22,549,40209,56021,0,1,1,1,3,0,2024-01-15
999983229,4,1,756,11,758,24679,191994,1,1,2,0,0,0,2024-01-15
999983230,0,3,629,38,825,6303,243585,0,2,0,1,2,0,2024-01-15
999983231,1,3,735,13,315,38110,165239,0,2,2,0,3,0,2024-01-15
999983232,0,3,1433,11,468,43663,163068,1,1,0,1,1,0,2024-01-15
999983233,0,1,1965,34,716,13550,14023,0,0,2,0,1,0,2024-01-15
999983234,2,1,1942,36,808,34870,138024,0,2,0,0,2,0,2024-01-15
999983235,2,3,1472,29,678,35924,61880,0,1,1,0,0,0,2024-01-15
999983236,4,1,1095,33,413,39102,253760,1,1,1,1,1,0,2024-01-15
999983237,4,3,1630,31,588,1071,41356,0,1,2,1,3,0,2024-01-15
999983238,0,2,630,29,617,48216,47666,0,2,1,0,0,0,2024-01-15
999983239,1,1,1844,11,323,38547,151776,0,2,0,1,3,0,2024-01-15
999983240,3,3,695,44,524,5199,32904,0,2,1,1,1,0,2024-01-15
999983241,3,1,1689,10,668,32884,30043,1,1,1,0,3,0,2024-01-15
999983242,1,1,559,35,690,46399,188952,1,2,1,0,0,0,2024-01-15
999983243,3,2,658,30,491,21848,34639,0,0,2,0,2,0,2024-01-15
999983244,1,1,1221,48,799,36770,262703,0,0,0,1,1,0,2024-01-15
999983245,3,3,1941,18,535,44804,226388,0,2,2,1,0,0,2024-01-15
999983246,0,2,782,19,303,11480,179453,1,1,1,1,0,0,2024-01-15
999983247,3,1,1561,24,660,38806,246085,0,0,1,1,3,0,2024-01-15
999983248,1,1,1347,35,541,2942,131290,1,1,2,1,1,0,2024-01-15
999983249,2,3,1511,28,801,11108,71219,0,2,2,0,2,0,2024-01-15
999983250,1,2,876,28,566,7243,141528,1,2,1,0,0,0,2024-01-15
999983251,4,1,1051,33,593,15257,100557,0,1,1,1,3,0,2024-01-15
999983252,0,3,1760,23,593,26451,281522,1,0,2,1,2,0,2024-01-15
999983253,0,1,1531,29,771,31811,291745,0,1,0,1,3,0,2024-01-15
999983254,4,1,957,26,811,809,135394,1,2,2,1,1,0,2024-01-15
999983255,2,3,2005,21,707,5366,156696,0,0,0,1,0,0,2024-01-15
999983256,1,3,1426,23,336,8912,121414,1,1,2,0,3,0,2024-01-15
999983257,1,1,2009,33,333,13521,219794,1,1,0,0,3,0,2024-01-15
999983258,2,2,1957,45,473,23512,169596,1,1,0,1,3,0,2024-01-15
999983259,3,3,836,33,751,8870,273493,1,2,1,0,2,0,2024-01-15
999983260,4,2,1366,17,843,34913,214385,1,2,1,1,0,0,2024-01-15
999983261,2,1,1625,28,714,27146,140850,1,0,2,0,2,0,2024-01-15
999983262,3,3,602,14,459,29014,262071,1,1,0,0,3,0,2024-01-15
999983263,4,3,1588,47,435,33147,265801,0,1,1,1,1,0,2024-01-15
999983264,4,3,1474,11,307,45061,148426,1,1,0,0,0,0,2024-01-15
999983265,2,2,1497,30,340,17157,289101,1,1,0,0,0,0,2024-01-15
999983266,3,1,1095,26,664,33496,141643,1,1,1,1,0,0,2024-01-15
999983267,3,3,774,34,742,25611,155905,1,1,0,1,3,0,2024-01-15
999983268,3,2,925,32,749,25431,288911,1,0,0,1,3,0,2024-01-15
999983269,4,1,1447,12,547,26886,124302,1,1,0,0,1,0,2024-01-15
999983270,2,2,1872,47,527,4252,117394,1,2,1,1,2,0,2024-01-15
999983271,2,1,912,10,821,5456,294489,1,0,1,1,0,0,2024-01-15
999983272,1,2,1005,29,713,16830,35972,1,1,0,0,2,0,2024-01-15
999983273,3,1,1446,24,703,26674,292370,0,1,0,1,3,0,2024-01-15
999983274,2,2,571,41,725,36857,40128,1,1,2,0,1,0,2024-01-15
999983275,2,1,627,21,728,41776,212694,0,1,1,0,0,0,2024-01-15
999983276,0,2,1849,12,618,43145,16195,0,1,1,0,1,0,2024-01-15
999983277,1,3,1608,23,844,31214,121713,1,2,1,1,0,0,2024-01-15
999983278,4,1,898,24,723,40950,58488,0,1,0,0,2,0,2024-01-15
999983279,2,2,1842,43,768,37953,198369,1,0,2,1,0,0,2024-01-15
999983280,1,1,1195,25,543,33221,135517,1,2,2,0,3,0,2024-01-15
999983281,4,3,1713,20,717,47065,125887,1,0,1,0,1,0,2024-01-15
999983282,0,2,1226,22,542,30423,144051,1,0,1,0,3,0,2024-01-15
999983283,1,3,1721,14,411,27407,104632,1,2,0,1,3,0,2024-01-15
999983284,0,1,575,31,677,17531,44877,0,2,1,0,2,0,2024-01-15
999983285,2,3,1274,34,830,45559,173085,0,0,2,1,0,0,2024-01-15
999983286,4,1,1914,36,367,17621,217424,0,0,1,0,2,0,2024-01-15
999983287,2,3,1877,13,524,35334,122303,1,1,1,0,3,0,2024-01-15
999983288,4,2,945,18,678,32904,186293,0,1,2,1,1,0,2024-01-15
999983289,2,1,1654,29,607,16151,117369,0,1,0,0,3,0,2024-01-15
999983290,4,3,625,41,533,49693,207762,1,2,2,0,2,0,2024-01-15
999983291,3,3,1841,49,683,44915,200518,1,0,2,0,3,0,2024-01-15
999983292,3,3,1998,11,437,47854,176830,1,1,1,0,0,0,2024-01-15
999983293,3,2,855,12,644,34968,157311,0,1,0,0,2,0,2024-01-15
999983294,1,1,1227,15,459,712,194063,0,0,0,1,0,0,2024-01-15
999983295,3,2,1985,10,691,24335,66460,1,2,0,0,1,0,2024-01-15
999983296,1,2,2003,45,602,36946,16406,1,2,1,0,3,0,2024-01-15
999983297,0,3,1509,19,389,675,192528,0,1,0,1,1,0,2024-01-15
999983298,4,2,762,30,762,41250,110462,1,1,2,1,0,0,2024-01-15
999983299,1,2,567,38,625,49566,284947,0,0,0,1,3,0,2024-01-15
999983300,3,3,1979,11,417,6289,271199,1,1,0,0,3,0,2024-01-15
999983301,1,1,1047,38,360,20303,98619,0,2,0,1,0,0,2024-01-15
999983302,4,1,1420,43,481,17392,166524,0,1,2,0,3,0,2024-01-15
999983303,3,2,1451,25,580,23294,117979,0,1,0,0,0,0,2024-01-15
999983304,0,2,1404,50,608,40985,29004,0,0,2,0,0,0,2024-01-15
999983305,4,1,1327,20,562,21525,224080,0,2,0,0,3,0,2024-01-15
999983306,1,2,871,42,442,15975,187883,1,2,0,1,1,0,2024-01-15
999983307,3,1,1971,10,305,40585,41778,0,2,1,0,3,0,2024-01-15
999983308,2,2,1952,28,409,47970,124729,0,1,0,1,3,0,2024-01-15
999983309,0,3,1886,26,533,21240,284706,1,0,0,0,1,0,2024-01-15
999983310,4,3,1301,13,577,16333,56282,1,0,0,0,2,0,2024-01-15
999983311,4,3,570,44,806,24140,283262,1,2,2,1,1,0,2024-01-15
999983312,2,2,1043,15,746,5363,233232,0,0,2,1,1,0,2024-01-15
999983313,1,1,1149,22,412,3457,114350,1,1,1,0,0,0,2024-01-15
999983314,2,3,1371,30,394,23645,170387,1,0,2,0,2,0,2024-01-15
999983315,0,2,1184,40,374,32224,28730,0,2,2,0,3,0,2024-01-15
999983316,1,3,952,16,514,4407,266925,1,2,1,1,1,0,2024-01-15
999983317,0,2,524,43,447,13383,49144,0,1,2,1,3,0,2024-01-15
999983318,3,3,1489,45,530,11750,102377,1,1,2,1,0,0,2024-01-15
999983319,2,2,749,48,643,19522,77392,0,1,0,0,1,0,2024-01-15
999983320,2,3,1518,43,526,8838,200873,1,2,1,0,1,0,2024-01-15
999983321,3,3,1729,29,591,32259,270743,0,2,0,0,1,0,2024-01-15
999983322,2,1,1820,37,652,46770,128957,1,1,0,1,3,0,2024-01-15
999983323,3,2,1597,45,687,41532,240350,0,1,0,1,2,0,2024-01-15
999983324,0,1,884,38,843,22281,4258,1,2,0,0,1,0,2024-01-15
999983325,1,2,769,21,356,42345,239063,1,1,2,1,0,0,2024-01-15
999983326,3,3,1894,36,536,16230,125994,1,1,1,1,1,0,2024-01-15
999983327,4,2,552,33,713,12037,138287,1,0,0,1,1,0,2024-01-15
999983328,2,2,1531,24,483,32474,83598,0,0,1,0,3,0,2024-01-15
999983329,3,1,583,32,758,13213,98092,0,0,0,0,3,0,2024-01-15
999983330,2,3,1475,34,670,14579,39255,1,2,2,0,0,0,2024-01-15
999983331,1,1,1699,12,737,48674,279776,1,0,2,0,3,0,2024-01-15
999983332,1,3,519,41,440,31309,169063,0,1,0,1,1,0,2024-01-15
999983333,3,2,617,37,601,44590,258965,1,0,0,0,3,0,2024-01-15
999983334,3,3,1219,38,738,45798,56122,0,2,0,0,1,0,2024-01-15
999983335,2,1,1950,25,739,18878,290025,1,1,1,1,0,0,2024-01-15
999983336,3,1,1780,44,648,7011,161063,1,2,0,1,2,0,2024-01-15
999983337,0,3,1182,41,400,28105,109105,1,0,1,1,2,0,2024-01-15
999983338,1,1,1237,27,690,36986,218959,1,1,2,0,1,0,2024-01-15
999983339,4,1,1572,24,352,34200,217991,1,0,0,1,3,0,2024-01-15
999983340,3,2,928,35,517,34746,285574,0,0,1,1,3,0,2024-01-15
999983341,1,1,554,38,391,16696,238993,0,0,1,0,0,0,2024-01-15
999983342,0,1,1871,19,431,41867,71645,0,1,1,1,3,0,2024-01-15
999983343,3,2,1942,35,789,5668,74066,0,0,1,1,2,0,2024-01-15
999983344,2,3,1746,29,796,18594,221199,1,2,0,1,3,0,2024-01-15
999983345,1,3,793,36,712,25025,90836,0,0,0,0,1,0,2024-01-15
